Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Referee,Season,Last5HomeOver2.5Perc,AS,Last5AwayOver2.5Perc,HS,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AwayOver2.5Perc,AvgLast5HomeGoalsScored,AST,AvgLast5HomeGoalsConceded,AvgLast5AwayGoalsScored,MaxC>2.5,B365C<2.5,AvgAwayGoalsConceded,Over2.5
2023-12-30,E0,15:00,Aston Villa,Burnley,H,H,S Attwell,2023/2024,40.0,9,40.0,19,78.95,1.6,63.16,1.8,5,0.8,1.2,1.55,2.5,1.84,1
2024-01-31,E0,19:30,Man City,Burnley,H,H,S Barrott,2023/2024,60.0,8,40.0,14,57.89,1.6,63.16,2.2,3,1.4,1.2,1.35,3.4,1.84,1
2024-02-10,E0,15:00,Liverpool,Burnley,H,D,T Robinson,2023/2024,60.0,9,60.0,25,68.42,2.0,63.16,2.4,4,1.0,1.4,1.35,3.5,1.84,1
2024-02-24,E0,15:00,Crystal Palace,Burnley,H,D,L Smith,2023/2024,80.0,2,80.0,15,63.16,2.4,63.16,2.2,0,1.4,1.2,2.27,1.7,1.84,1
2024-03-10,E0,14:00,West Ham,Burnley,D,A,D England,2023/2024,60.0,11,100.0,22,52.63,2.8,63.16,1.4,4,2.2,1.2,1.9,2.05,1.84,1
2024-03-30,E0,15:00,Chelsea,Burnley,D,H,D England,2023/2024,80.0,18,100.0,33,63.16,2.6,63.16,2.0,7,1.8,1.2,1.44,3.1,1.84,1
2024-04-06,E0,15:00,Everton,Burnley,H,H,M Oliver,2023/2024,40.0,6,80.0,12,36.84,2.2,63.16,1.0,1,1.2,1.0,1.85,2.0,1.84,0
2024-04-20,E0,15:00,Sheffield United,Burnley,A,A,A Madley,2023/2024,100.0,16,80.0,18,84.21,1.8,63.16,1.2,9,4.0,1.6,1.81,2.1,1.84,1
2024-04-27,E0,15:00,Man United,Burnley,D,D,J Brooks,2023/2024,60.0,16,60.0,27,68.42,1.4,63.16,2.0,7,1.4,1.8,1.41,3.75,1.84,0
2024-05-11,E0,15:00,Tottenham,Burnley,H,D,J Gillett,2023/2024,100.0,7,60.0,21,84.21,1.4,63.16,2.4,3,1.4,1.6,1.25,4.33,1.84,1
2022-08-06,E0,17:30,Everton,Chelsea,A,A,C Pawson,2022/2023,0.0,15,0.0,8,42.11,0.0,47.37,0.0,6,1.0,1.0,2.18,1.72,1.47,0
2022-08-21,E0,14:00,Leeds,Chelsea,H,H,S Attwell,2022/2023,100.0,14,50.0,12,63.16,1.5,47.37,2.5,3,0.5,0.5,1.67,2.3,1.47,1
2022-08-30,E0,19:45,Southampton,Chelsea,H,H,M Oliver,2022/2023,66.67,10,66.67,9,47.37,1.67,47.37,1.33,4,1.33,0.67,1.83,2.1,1.47,1
2022-10-01,E0,15:00,Crystal Palace,Chelsea,A,D,C Kavanagh,2022/2023,50.0,13,75.0,7,42.11,1.5,47.37,1.25,3,1.5,1.0,2.1,1.92,1.47,1
2022-10-16,E0,14:00,Aston Villa,Chelsea,A,A,R Jones,2022/2023,20.0,8,60.0,18,57.89,1.2,47.37,0.8,4,1.0,1.2,2.16,1.8,1.47,0
2022-10-19,E0,19:30,Brentford,Chelsea,D,D,J Gillett,2022/2023,40.0,14,60.0,8,47.37,1.2,47.37,1.6,5,1.2,1.0,1.99,1.93,1.47,0
2022-10-29,E0,15:00,Brighton,Chelsea,H,H,A Madley,2022/2023,40.0,15,60.0,19,52.63,1.4,47.37,2.0,7,0.8,1.2,2.1,1.85,1.47,1
2022-11-12,E0,17:30,Newcastle,Chelsea,H,D,R Jones,2022/2023,40.0,5,40.0,10,36.84,1.2,47.37,2.4,2,0.4,1.0,2.18,1.72,1.47,0
2023-01-01,E0,16:30,Nott'm Forest,Chelsea,D,A,P Bankes,2022/2023,20.0,7,20.0,12,36.84,1.2,47.37,1.2,2,0.8,0.8,1.96,1.99,1.47,0
2023-01-12,E0,20:00,Fulham,Chelsea,H,H,D Coote,2022/2023,80.0,20,40.0,8,73.68,1.6,47.37,1.6,10,0.8,0.6,2.31,1.67,1.47,1
2023-01-21,E0,12:30,Liverpool,Chelsea,D,D,M Oliver,2022/2023,60.0,11,40.0,15,52.63,1.6,47.37,1.4,2,0.8,0.6,1.99,2.0,1.47,0
2023-02-11,E0,12:30,West Ham,Chelsea,D,D,C Pawson,2022/2023,20.0,12,20.0,10,36.84,1.0,47.37,0.8,4,1.4,0.6,2.27,1.73,1.47,0
2023-02-26,E0,13:30,Tottenham,Chelsea,H,D,S Attwell,2022/2023,0.0,10,20.0,8,57.89,1.2,47.37,1.0,2,0.8,0.6,2.12,1.84,1.47,0
2023-03-11,E0,15:00,Leicester,Chelsea,A,A,A Marriner,2022/2023,60.0,12,40.0,17,63.16,1.2,47.37,1.4,6,1.6,1.0,2.01,1.95,1.47,1
2023-04-08,E0,15:00,Wolves,Chelsea,H,H,P Bankes,2022/2023,40.0,13,20.0,9,26.32,1.0,47.37,1.4,1,1.0,0.8,2.38,1.73,1.47,0
2023-05-02,E0,20:00,Arsenal,Chelsea,H,H,R Jones,2022/2023,100.0,7,40.0,16,89.47,1.6,47.37,3.4,4,1.6,1.0,1.88,2.2,1.47,1
2023-05-06,E0,15:00,Bournemouth,Chelsea,A,D,J Brooks,2022/2023,80.0,11,60.0,10,47.37,1.6,47.37,1.4,5,2.2,1.4,1.95,1.99,1.47,1
2023-05-21,E0,16:00,Man City,Chelsea,H,H,M Oliver,2022/2023,80.0,13,60.0,15,84.21,1.4,47.37,2.6,6,0.6,1.4,2.07,1.86,1.47,0
2023-05-25,E0,20:00,Man United,Chelsea,H,H,S Attwell,2022/2023,20.0,14,60.0,18,57.89,2.0,47.37,2.0,5,0.2,1.0,1.72,2.3,1.47,1
2023-08-20,E0,16:30,West Ham,Chelsea,H,D,J Brooks,2023/2024,100.0,17,100.0,12,52.63,3.0,78.95,3.0,4,1.0,1.0,1.93,2.1,1.95,1
2023-09-17,E0,14:00,Bournemouth,Chelsea,D,D,D Coote,2023/2024,0.0,14,50.0,13,63.16,1.5,78.95,0.33,6,1.0,0.5,1.77,2.1,1.95,0
2023-10-02,E0,20:00,Fulham,Chelsea,A,A,T Robinson,2023/2024,33.33,11,33.33,10,63.16,1.0,78.95,0.33,4,1.67,1.0,2.08,1.89,1.95,0
2023-10-07,E0,15:00,Burnley,Chelsea,A,D,S Attwell,2023/2024,80.0,9,50.0,10,57.89,1.0,78.95,0.8,5,3.2,1.75,1.96,2.05,1.95,1
2023-11-06,E0,20:00,Tottenham,Chelsea,A,D,M Oliver,2023/2024,60.0,17,60.0,8,84.21,1.0,78.95,1.8,8,1.2,2.2,1.77,2.15,1.95,1
2023-11-25,E0,15:00,Newcastle,Chelsea,H,D,S Hooper,2023/2024,40.0,7,60.0,14,68.42,1.2,78.95,2.4,4,0.2,2.2,1.83,2.1,1.95,1
2023-12-06,E0,20:15,Man United,Chelsea,H,D,C Kavanagh,2023/2024,60.0,13,80.0,28,68.42,1.6,78.95,1.0,3,1.2,2.4,1.68,2.25,1.95,1
2023-12-10,E0,14:00,Everton,Chelsea,H,D,M Oliver,2023/2024,60.0,16,80.0,9,36.84,2.0,78.95,1.8,4,0.8,2.0,1.99,1.99,1.95,0
2023-12-24,E0,13:00,Wolves,Chelsea,H,D,D Coote,2023/2024,60.0,16,80.0,14,63.16,2.2,78.95,1.6,5,1.0,1.4,1.84,2.05,1.95,1
2023-12-30,E0,12:30,Luton,Chelsea,A,A,P Tierney,2023/2024,80.0,12,80.0,15,68.42,2.4,78.95,1.8,8,2.0,1.2,1.64,2.35,1.95,1
2024-01-31,E0,20:15,Liverpool,Chelsea,H,H,P Tierney,2023/2024,60.0,4,80.0,28,68.42,2.4,78.95,2.6,3,1.4,1.2,1.57,2.6,1.95,1
2024-02-12,E0,20:00,Crystal Palace,Chelsea,A,H,M Oliver,2023/2024,80.0,14,80.0,13,63.16,2.2,78.95,1.8,5,1.8,1.6,1.9,2.04,1.95,1
2024-02-17,E0,17:30,Man City,Chelsea,D,A,A Madley,2023/2024,40.0,9,80.0,31,57.89,2.0,78.95,2.0,6,0.8,1.8,1.39,3.4,1.95,0
2024-03-02,E0,15:00,Brentford,Chelsea,D,A,J Gillett,2023/2024,100.0,17,80.0,14,68.42,2.0,78.95,1.6,6,3.0,2.0,1.67,2.25,1.95,1
2024-04-07,E0,17:30,Sheffield United,Chelsea,D,D,R Jones,2023/2024,100.0,6,80.0,11,84.21,2.0,78.95,1.0,3,4.2,1.8,1.43,3.0,1.95,1
2024-04-23,E0,20:00,Arsenal,Chelsea,H,H,S Hooper,2023/2024,60.0,7,80.0,27,73.68,2.2,78.95,2.6,1,0.8,1.6,1.6,2.38,1.95,1
2024-04-27,E0,20:00,Aston Villa,Chelsea,D,H,C Pawson,2023/2024,80.0,21,80.0,9,78.95,2.4,78.95,2.0,5,2.0,1.4,1.47,2.75,1.95,1
2024-05-11,E0,17:30,Nott'm Forest,Chelsea,A,D,T Harrington,2023/2024,60.0,12,100.0,20,52.63,2.6,78.95,1.6,5,1.8,1.8,1.65,2.3,1.95,1
2024-05-15,E0,19:45,Brighton,Chelsea,A,A,M Salisbury,2023/2024,60.0,13,100.0,12,57.89,2.4,78.95,0.6,6,1.8,1.8,1.38,3.2,1.95,1
2024-08-25,E0,14:00,Wolves,Chelsea,A,D,D England,2024/2025,100.0,14,100.0,12,57.89,2.0,52.63,2.0,8,6.0,6.0,1.69,2.38,1.32,1
2024-09-14,E0,20:00,Bournemouth,Chelsea,A,D,A Taylor,2024/2025,0.0,10,50.0,19,31.58,1.0,52.63,0.5,3,1.0,3.5,1.52,2.63,1.32,0
2024-09-21,E0,12:30,West Ham,Chelsea,A,A,S Barrott,2024/2025,100.0,12,66.67,15,57.89,0.67,52.63,0.67,5,2.67,3.33,1.56,2.63,1.32,1
2024-10-20,E0,16:30,Liverpool,Chelsea,H,H,J Brooks,2024/2025,50.0,12,75.0,9,63.16,1.0,52.63,1.75,2,0.5,2.75,1.42,3.0,1.32,1
2024-11-03,E0,16:30,Man United,Chelsea,D,D,R Jones,2024/2025,60.0,12,60.0,11,52.63,1.0,52.63,0.8,3,1.6,2.4,1.51,2.63,1.32,0
2024-11-23,E0,12:30,Leicester,Chelsea,A,A,A Madley,2024/2025,60.0,16,60.0,4,47.37,0.8,52.63,1.0,7,1.6,1.6,1.61,2.38,1.32,1
2024-12-04,E0,19:30,Southampton,Chelsea,A,A,T Harrington,2024/2025,60.0,26,80.0,6,68.42,1.0,52.63,1.4,13,2.4,2.4,1.41,3.2,1.32,1
2024-12-08,E0,16:30,Tottenham,Chelsea,A,H,A Taylor,2024/2025,80.0,17,80.0,13,73.68,1.6,52.63,2.6,8,1.8,2.6,1.37,3.4,1.32,1
2024-12-22,E0,14:00,Everton,Chelsea,D,D,C Kavanagh,2024/2025,20.0,12,60.0,5,47.37,1.2,52.63,1.0,5,0.2,2.4,1.65,2.3,1.32,0
2024-12-30,E0,19:45,Ipswich,Chelsea,H,H,J Brooks,2024/2025,40.0,20,60.0,9,52.63,1.4,52.63,0.8,5,1.6,2.2,1.52,2.75,1.32,0
2025-01-04,E0,15:00,Crystal Palace,Chelsea,D,A,T Robinson,2024/2025,60.0,15,40.0,13,47.37,1.4,52.63,1.4,1,2.0,2.0,1.58,2.63,1.32,0
2025-01-25,E0,17:30,Man City,Chelsea,H,D,J Brooks,2024/2025,80.0,10,40.0,15,73.68,1.8,52.63,2.4,4,1.0,1.2,1.46,2.75,1.32,1
2025-02-14,E0,20:00,Brighton,Chelsea,H,H,K Kavanagh,2024/2025,40.0,8,40.0,13,68.42,1.8,52.63,1.0,0,1.0,0.4,1.64,2.38,1.32,1
2025-02-22,E0,17:30,Aston Villa,Chelsea,H,A,M Oliver,2024/2025,60.0,15,60.0,12,57.89,2.2,52.63,1.6,7,1.2,0.6,1.65,2.3,1.32,1
2025-03-16,E0,13:30,Arsenal,Chelsea,H,H,C Kavanagh,2024/2025,60.0,8,60.0,12,52.63,2.0,52.63,2.0,2,1.0,0.6,2.13,1.8,1.32,0
2025-04-06,E0,14:00,Brentford,Chelsea,D,D,M Oliver,2024/2025,0.0,21,60.0,9,63.16,1.8,52.63,0.2,5,1.2,0.4,1.7,2.3,1.32,0
2025-04-20,E0,14:00,Fulham,Chelsea,A,H,A Taylor,2024/2025,60.0,13,60.0,6,63.16,1.4,52.63,1.6,8,1.4,0.6,1.82,2.1,1.32,1
2025-05-11,E0,12:00,Newcastle,Chelsea,H,H,J Brooks,2024/2025,80.0,10,40.0,15,63.16,1.2,52.63,3.2,3,0.4,0.6,1.61,2.5,1.32,0
2025-05-25,E0,16:00,Nott'm Forest,Chelsea,A,D,A Taylor,2024/2025,20.0,6,20.0,10,31.58,0.8,52.63,0.6,2,1.2,0.6,1.71,2.2,1.32,0
2022-08-15,E0,20:00,Liverpool,Crystal Palace,D,A,P Tierney,2022/2023,0.0,7,0.0,24,52.63,1.0,36.84,1.0,3,1.0,1.0,1.63,2.37,1.37,0
2022-08-27,E0,15:00,Man City,Crystal Palace,H,A,D England,2022/2023,100.0,2,50.0,18,84.21,2.5,36.84,4.0,2,1.0,1.5,1.52,2.62,1.37,1
2022-09-03,E0,15:00,Newcastle,Crystal Palace,D,D,M Salisbury,2022/2023,33.33,19,33.33,23,36.84,1.67,36.84,1.67,9,1.0,1.0,2.24,1.72,1.37,0
2022-10-15,E0,12:30,Leicester,Crystal Palace,D,D,A Madley,2022/2023,60.0,8,25.0,14,63.16,1.25,36.84,1.4,1,1.0,0.75,1.91,2.03,1.37,0
2022-10-22,E0,15:00,Everton,Crystal Palace,H,H,S Hooper,2022/2023,40.0,9,40.0,9,42.11,1.6,36.84,1.2,2,0.6,0.6,2.37,1.61,1.37,1
2022-11-06,E0,14:00,West Ham,Crystal Palace,A,D,P Tierney,2022/2023,40.0,15,60.0,5,36.84,1.6,36.84,1.8,6,0.8,0.8,2.16,1.72,1.37,1
2022-11-12,E0,15:00,Nott'm Forest,Crystal Palace,H,D,J Brooks,2022/2023,40.0,8,40.0,9,36.84,1.0,36.84,1.4,0,1.2,0.4,2.36,1.61,1.37,0
2022-12-31,E0,15:00,Bournemouth,Crystal Palace,A,A,A Marriner,2022/2023,60.0,15,40.0,6,47.37,1.0,36.84,1.4,6,1.4,0.8,2.35,1.62,1.37,0
2023-01-15,E0,14:00,Chelsea,Crystal Palace,H,D,P Bankes,2022/2023,0.0,10,40.0,15,36.84,1.2,36.84,0.8,5,0.6,0.8,2.38,1.67,1.37,0
2023-02-04,E0,15:00,Man United,Crystal Palace,H,H,A Marriner,2022/2023,80.0,10,40.0,14,57.89,1.0,36.84,2.2,3,0.4,1.0,1.84,2.1,1.37,1
2023-02-18,E0,15:00,Brentford,Crystal Palace,D,D,P Tierney,2022/2023,60.0,10,20.0,12,47.37,1.0,36.84,2.2,4,0.8,0.8,2.28,1.67,1.37,0
2023-03-04,E0,15:00,Aston Villa,Crystal Palace,H,H,C Pawson,2022/2023,60.0,3,20.0,8,57.89,1.0,36.84,1.6,0,2.0,0.8,2.33,1.67,1.37,0
2023-03-15,E0,19:30,Brighton,Crystal Palace,H,H,P Bankes,2022/2023,40.0,11,20.0,11,52.63,1.2,36.84,1.8,3,0.2,0.4,1.91,2.1,1.37,0
2023-03-19,E0,14:00,Arsenal,Crystal Palace,H,H,S Attwell,2022/2023,80.0,8,40.0,15,89.47,1.8,36.84,2.6,4,1.4,0.6,1.77,2.2,1.37,1
2023-04-09,E0,14:00,Leeds,Crystal Palace,A,D,S Hooper,2022/2023,60.0,16,40.0,11,63.16,1.6,36.84,1.2,8,2.0,1.4,2.12,1.79,1.37,1
2023-04-15,E0,15:00,Southampton,Crystal Palace,A,D,M Oliver,2022/2023,40.0,9,40.0,11,47.37,1.4,36.84,1.0,2,2.2,1.6,2.53,1.57,1.37,0
2023-04-25,E0,19:30,Wolves,Crystal Palace,H,H,R Jones,2022/2023,20.0,14,40.0,9,26.32,1.6,36.84,1.6,4,0.8,1.6,2.87,1.44,1.37,0
2023-05-06,E0,15:00,Tottenham,Crystal Palace,H,H,D England,2022/2023,80.0,7,40.0,8,57.89,1.6,36.84,2.0,2,1.4,1.6,1.89,2.04,1.37,0
2023-05-20,E0,15:00,Fulham,Crystal Palace,D,D,J Smith,2022/2023,80.0,11,40.0,11,73.68,1.2,36.84,2.0,5,1.8,1.8,2.38,1.62,1.37,1
2023-08-12,E0,15:00,Sheffield United,Crystal Palace,A,D,J Brooks,2023/2024,0.0,24,0.0,8,84.21,0.0,47.37,0.0,8,1.0,1.0,2.65,1.53,1.68,0
2023-08-26,E0,15:00,Brentford,Crystal Palace,D,H,P Bankes,2023/2024,50.0,15,0.0,12,68.42,0.5,47.37,1.5,5,1.5,1.0,2.34,1.67,1.68,0
2023-09-16,E0,15:00,Aston Villa,Crystal Palace,H,D,D England,2023/2024,100.0,6,33.33,16,78.95,1.33,47.37,3.5,3,0.5,1.0,1.95,1.97,1.68,1
2023-09-30,E0,15:00,Man United,Crystal Palace,A,A,C Kavanagh,2023/2024,50.0,8,25.0,19,68.42,1.0,47.37,1.25,2,1.5,1.0,1.91,2.08,1.68,0
2023-10-21,E0,15:00,Newcastle,Crystal Palace,H,H,T Robinson,2023/2024,60.0,17,40.0,10,68.42,1.6,47.37,2.6,3,0.6,0.8,2.05,1.89,1.68,1
2023-11-04,E0,15:00,Burnley,Crystal Palace,A,A,P Bankes,2023/2024,60.0,4,40.0,17,57.89,1.6,47.37,0.8,3,3.0,1.0,2.51,1.57,1.68,0
2023-11-25,E0,15:00,Luton,Crystal Palace,H,D,J Gillett,2023/2024,40.0,16,60.0,8,68.42,1.8,47.37,1.0,8,1.2,1.0,2.38,1.62,1.68,1
2023-12-03,E0,14:00,West Ham,Crystal Palace,D,H,M Oliver,2023/2024,40.0,9,40.0,9,52.63,1.4,47.37,1.6,2,1.2,1.0,2.2,1.73,1.68,0
2023-12-16,E0,15:00,Man City,Crystal Palace,D,H,P Tierney,2023/2024,80.0,5,60.0,19,57.89,1.8,47.37,2.8,2,1.6,1.2,1.82,2.08,1.68,1
2023-12-27,E0,19:30,Chelsea,Crystal Palace,H,D,M Salisbury,2023/2024,60.0,13,60.0,9,63.16,1.4,47.37,2.2,5,1.8,1.4,2.0,1.91,1.68,1
2024-01-20,E0,12:30,Arsenal,Crystal Palace,H,H,P Tierney,2023/2024,60.0,12,80.0,21,73.68,2.4,47.37,2.4,5,0.8,1.0,1.78,2.1,1.68,1
2024-02-03,E0,15:00,Brighton,Crystal Palace,H,H,S Hooper,2023/2024,60.0,7,80.0,13,57.89,2.8,47.37,2.2,5,1.0,1.0,2.1,1.84,1.68,1
2024-02-19,E0,20:00,Everton,Crystal Palace,D,D,P Tierney,2023/2024,40.0,10,80.0,19,36.84,2.8,47.37,1.2,4,1.2,1.0,2.43,1.6,1.68,0
2024-03-02,E0,15:00,Tottenham,Crystal Palace,H,D,J Brooks,2023/2024,100.0,4,80.0,14,84.21,3.0,47.37,2.4,1,1.4,0.8,1.56,2.6,1.68,1
2024-03-30,E0,15:00,Nott'm Forest,Crystal Palace,D,A,C Kavanagh,2023/2024,40.0,10,60.0,12,52.63,2.8,47.37,1.2,3,1.4,0.8,2.13,1.82,1.68,0
2024-04-02,E0,19:45,Bournemouth,Crystal Palace,H,D,G Scott,2023/2024,60.0,3,40.0,11,63.16,2.0,47.37,1.8,2,1.4,0.8,1.82,2.1,1.68,0
2024-04-14,E0,14:00,Liverpool,Crystal Palace,A,A,C Kavanagh,2023/2024,60.0,8,20.0,21,68.42,1.2,47.37,2.0,5,1.0,0.8,1.33,3.5,1.68,0
2024-04-27,E0,15:00,Fulham,Crystal Palace,D,D,S Attwell,2023/2024,60.0,14,20.0,9,63.16,1.2,47.37,1.6,4,1.0,0.8,2.0,1.92,1.68,0
2024-05-11,E0,15:00,Wolves,Crystal Palace,A,A,T Bramall,2023/2024,60.0,13,20.0,13,63.16,0.8,47.37,0.8,3,1.8,1.2,1.88,2.0,1.68,1
2024-08-18,E0,14:00,Brentford,Crystal Palace,H,H,S Barrott,2024/2025,100.0,14,100.0,9,63.16,2.0,42.11,2.0,6,1.0,1.0,2.09,1.83,1.32,1
2024-09-01,E0,13:30,Chelsea,Crystal Palace,D,H,J Gillett,2024/2025,0.0,9,50.0,13,57.89,1.5,42.11,0.5,3,1.5,1.0,1.57,2.5,1.32,0
2024-09-28,E0,15:00,Everton,Crystal Palace,H,A,A Madley,2024/2025,100.0,17,66.67,8,47.37,1.67,42.11,1.33,5,2.33,1.0,1.93,1.99,1.32,1
2024-10-21,E0,20:00,Nott'm Forest,Crystal Palace,H,D,T Robinson,2024/2025,0.0,20,50.0,20,31.58,1.5,42.11,0.75,7,0.75,0.75,2.38,1.62,1.32,0
2024-11-02,E0,17:30,Wolves,Crystal Palace,D,D,A Taylor,2024/2025,100.0,19,60.0,11,57.89,1.6,42.11,1.4,7,2.8,1.0,2.0,1.91,1.32,1
2024-11-23,E0,15:00,Aston Villa,Crystal Palace,D,A,T Robinson,2024/2025,60.0,13,60.0,17,57.89,1.6,42.11,1.8,6,1.2,1.2,1.9,2.02,1.32,1
2024-12-03,E0,19:30,Ipswich,Crystal Palace,A,D,C Pawson,2024/2025,20.0,13,60.0,9,52.63,1.4,42.11,0.8,3,1.4,1.2,2.05,1.86,1.32,0
2024-12-15,E0,14:00,Brighton,Crystal Palace,A,A,M Oliver,2024/2025,80.0,13,60.0,17,68.42,1.2,42.11,1.8,5,1.8,1.6,1.83,2.1,1.32,1
2024-12-26,E0,15:00,Bournemouth,Crystal Palace,D,D,T Bramall,2024/2025,40.0,10,60.0,18,31.58,1.0,42.11,1.0,4,0.8,1.6,1.72,2.2,1.32,0
2025-01-15,E0,19:30,Leicester,Crystal Palace,A,D,A Madley,2024/2025,60.0,9,40.0,21,47.37,0.6,42.11,1.0,4,2.0,1.6,1.91,2.0,1.32,0
2025-01-18,E0,15:00,West Ham,Crystal Palace,A,D,T Bramall,2024/2025,60.0,12,20.0,7,57.89,0.2,42.11,1.2,7,2.2,1.6,2.11,1.84,1.32,0
2025-02-02,E0,14:00,Man United,Crystal Palace,A,D,J Brooks,2024/2025,60.0,11,20.0,17,52.63,0.2,42.11,0.8,3,2.2,1.8,1.97,1.95,1.32,0
2025-02-22,E0,15:00,Fulham,Crystal Palace,A,A,R Jones,2024/2025,60.0,10,0.0,10,63.16,0.0,42.11,1.2,5,1.6,1.6,2.0,1.92,1.32,0
2025-04-02,E0,19:45,Southampton,Crystal Palace,D,H,A Madley,2024/2025,80.0,9,0.0,8,68.42,0.2,42.11,0.8,3,2.6,1.8,1.87,2.0,1.32,0
2025-04-12,E0,12:30,Man City,Crystal Palace,H,D,J Gillett,2024/2025,60.0,8,20.0,21,73.68,1.2,42.11,2.6,3,1.2,1.8,1.67,2.3,1.32,1
2025-04-16,E0,19:30,Newcastle,Crystal Palace,H,H,D England,2024/2025,100.0,11,40.0,14,63.16,2.2,42.11,3.2,4,1.4,1.4,1.71,2.2,1.32,1
2025-04-23,E0,20:00,Arsenal,Crystal Palace,D,H,M Salisbury,2024/2025,40.0,15,60.0,12,52.63,2.6,42.11,1.2,4,1.0,1.4,1.77,2.1,1.32,1
2025-05-11,E0,14:15,Tottenham,Crystal Palace,A,A,C Kavanagh,2024/2025,60.0,23,60.0,8,73.68,2.6,42.11,1.2,10,1.6,1.4,1.7,2.2,1.32,0
2025-05-25,E0,16:00,Liverpool,Crystal Palace,D,A,D England,2024/2025,60.0,8,60.0,14,63.16,2.6,42.11,2.2,5,1.0,1.4,1.33,3.5,1.32,0
2022-08-13,E0,12:30,Aston Villa,Everton,H,H,M Oliver,2022/2023,100.0,15,100.0,12,57.89,2.0,42.11,2.0,4,1.0,1.0,2.23,1.72,1.58,1
2022-08-27,E0,15:00,Brentford,Everton,D,A,J Brooks,2022/2023,50.0,14,50.0,19,47.37,1.5,42.11,2.5,7,0.5,1.0,2.08,1.87,1.58,0
2022-08-30,E0,20:00,Leeds,Everton,D,A,D England,2022/2023,66.67,7,33.33,14,63.16,1.33,42.11,2.0,2,0.67,1.0,1.87,2.06,1.58,0
2022-10-01,E0,15:00,Southampton,Everton,A,D,A Marriner,2022/2023,75.0,12,50.0,22,47.37,1.25,42.11,1.25,5,1.5,1.25,2.2,1.72,1.58,1
2022-10-15,E0,17:30,Tottenham,Everton,H,D,P Tierney,2022/2023,60.0,4,40.0,21,57.89,1.4,42.11,3.0,0,0.8,1.0,1.73,2.2,1.58,0
2022-10-19,E0,19:30,Newcastle,Everton,H,H,T Harrington,2022/2023,40.0,1,20.0,16,36.84,1.2,42.11,2.0,0,1.0,0.8,1.97,1.94,1.58,0
2022-10-29,E0,17:30,Fulham,Everton,D,D,J Brooks,2022/2023,80.0,9,20.0,24,73.68,1.0,42.11,1.6,4,1.4,0.6,1.93,2.0,1.58,0
2022-11-12,E0,15:00,Bournemouth,Everton,H,H,C Pawson,2022/2023,60.0,15,40.0,16,47.37,1.4,42.11,1.4,3,1.0,0.4,2.35,1.66,1.58,1
2022-12-31,E0,15:00,Man City,Everton,D,H,A Madley,2022/2023,80.0,2,20.0,16,84.21,1.4,42.11,2.2,1,1.0,0.2,1.38,3.2,1.58,0
2023-01-21,E0,15:00,West Ham,Everton,H,H,S Attwell,2022/2023,20.0,5,20.0,11,36.84,1.4,42.11,1.0,2,1.2,0.2,2.17,1.73,1.58,0
2023-02-13,E0,20:00,Liverpool,Everton,H,H,S Hooper,2022/2023,60.0,6,20.0,15,52.63,1.6,42.11,1.6,1,0.8,0.2,1.82,2.1,1.58,0
2023-03-01,E0,19:45,Arsenal,Everton,H,H,M Oliver,2022/2023,60.0,8,40.0,15,89.47,2.4,42.11,1.8,5,1.2,0.2,1.9,2.0,1.58,1
2023-03-05,E0,14:00,Nott'm Forest,Everton,D,A,J Brooks,2022/2023,20.0,10,40.0,10,36.84,2.2,42.11,1.4,3,0.8,0.6,2.7,1.5,1.58,1
2023-03-18,E0,17:30,Chelsea,Everton,D,D,D England,2022/2023,20.0,12,60.0,20,36.84,2.4,42.11,0.8,3,0.6,0.8,2.26,1.67,1.58,1
2023-04-08,E0,12:30,Man United,Everton,H,H,M Oliver,2022/2023,40.0,15,60.0,29,57.89,2.4,42.11,1.6,1,0.4,0.8,1.78,2.1,1.58,0
2023-04-22,E0,15:00,Crystal Palace,Everton,D,D,J Brooks,2022/2023,20.0,10,60.0,12,42.11,2.0,42.11,0.6,5,0.6,0.8,2.52,1.57,1.58,0
2023-05-01,E0,20:00,Leicester,Everton,D,H,M Oliver,2022/2023,80.0,23,60.0,15,63.16,1.6,42.11,1.2,8,1.8,1.2,2.17,1.73,1.58,1
2023-05-08,E0,17:30,Brighton,Everton,A,A,S Hooper,2022/2023,60.0,10,60.0,23,52.63,1.4,42.11,2.4,5,1.6,1.8,1.54,2.63,1.58,1
2023-05-20,E0,15:00,Wolves,Everton,D,H,D Coote,2022/2023,0.0,19,40.0,13,26.32,1.2,42.11,1.4,4,0.2,1.6,2.11,1.96,1.58,0
2023-08-20,E0,14:00,Aston Villa,Everton,H,H,A Taylor,2023/2024,100.0,9,100.0,13,78.95,4.0,47.37,4.0,2,0.0,0.0,1.82,2.1,1.74,1
2023-09-02,E0,12:30,Sheffield United,Everton,D,H,A Madley,2023/2024,66.67,16,100.0,13,84.21,3.0,47.37,1.0,6,1.67,1.0,2.13,1.86,1.74,1
2023-09-23,E0,17:30,Brentford,Everton,A,D,M Oliver,2023/2024,75.0,18,100.0,12,68.42,2.33,47.37,1.5,6,2.0,1.67,2.2,1.73,1.74,1
2023-10-21,E0,12:30,Liverpool,Everton,H,D,C Pawson,2023/2024,75.0,6,75.0,26,68.42,2.25,47.37,2.75,1,0.5,1.25,1.47,2.88,1.74,0
