Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,HST,AST,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AS,AvgAwayGoalsScored,Over2.5
2023-11-26,I1,11:30,Cagliari,Monza,D,H,2023/2024,20.0,80.0,6,4,1.8,36.84,63.16,0.8,1.2,2.4,2.05,12,0.84,0
2023-12-17,I1,11:30,Milan,Monza,H,H,2023/2024,40.0,40.0,9,4,1.4,36.84,52.63,1.2,1.0,0.6,1.82,21,0.84,1
2023-12-29,I1,17:30,Napoli,Monza,D,D,2023/2024,40.0,60.0,9,3,0.8,36.84,63.16,1.2,0.8,1.4,1.76,8,0.84,0
2024-01-06,I1,14:00,Frosinone,Monza,A,A,2023/2024,60.0,80.0,5,2,1.4,36.84,73.68,1.4,1.4,1.4,1.97,7,0.84,1
2024-01-21,I1,14:00,Empoli,Monza,H,H,2023/2024,60.0,60.0,5,5,1.4,36.84,31.58,1.8,0.8,2.0,2.16,15,0.84,1
2024-02-03,I1,14:00,Udinese,Monza,D,D,2023/2024,60.0,80.0,6,2,1.6,36.84,47.37,1.6,0.6,1.4,2.29,3,0.84,0
2024-02-24,I1,17:00,Salernitana,Monza,A,D,2023/2024,40.0,80.0,3,7,0.8,36.84,68.42,1.0,1.0,2.2,2.2,17,0.84,0
2024-03-09,I1,19:45,Genoa,Monza,A,A,2023/2024,60.0,60.0,6,5,1.4,36.84,42.11,1.4,1.6,1.6,2.47,9,0.84,1
2024-03-30,I1,14:00,Torino,Monza,H,D,2023/2024,40.0,0.0,6,2,0.6,36.84,26.32,1.2,1.0,0.4,2.42,9,0.84,0
2024-04-13,I1,19:45,Bologna,Monza,D,D,2023/2024,20.0,20.0,7,0,1.4,36.84,36.84,0.6,1.0,0.2,2.14,4,0.84,0
2024-04-27,I1,14:00,Lecce,Monza,D,D,2023/2024,20.0,20.0,4,1,0.4,36.84,36.84,0.8,1.2,1.2,2.33,9,0.84,0
2024-05-13,I1,19:45,Fiorentina,Monza,H,D,2023/2024,40.0,80.0,8,2,2.2,36.84,68.42,1.2,1.0,1.4,1.7,5,0.84,1
2024-05-25,I1,17:00,Juventus,Monza,H,H,2023/2024,20.0,0.0,4,4,0.8,36.84,26.32,1.2,0.4,0.2,1.63,12,0.84,0
2024-08-17,I1,19:45,Empoli,Monza,D,D,2024/2025,0.0,0.0,1,1,0.0,52.63,36.84,0.0,0.0,0.0,2.35,4,0.79,0
2024-09-01,I1,17:30,Fiorentina,Monza,D,A,2024/2025,50.0,50.0,5,3,1.0,52.63,63.16,1.0,1.0,1.0,2.25,4,0.79,1
2024-09-29,I1,19:45,Napoli,Monza,H,H,2024/2025,33.33,66.67,2,1,2.33,52.63,47.37,1.33,0.67,0.33,1.8,5,0.79,0
2024-10-21,I1,19:45,Verona,Monza,A,A,2024/2025,50.0,100.0,4,4,1.4,52.63,57.89,1.0,1.25,2.0,2.38,10,0.79,1
2024-10-30,I1,19:45,Atalanta,Monza,H,D,2024/2025,40.0,80.0,6,3,3.6,52.63,52.63,1.2,1.0,1.4,1.71,4,0.79,0
2024-11-24,I1,14:00,Torino,Monza,D,D,2024/2025,40.0,20.0,5,6,0.8,52.63,15.79,1.4,1.2,1.0,2.85,9,0.79,0
2024-11-30,I1,14:00,Como,Monza,D,H,2024/2025,20.0,40.0,3,3,1.2,52.63,47.37,1.2,1.0,2.2,2.23,9,0.79,0
2024-12-15,I1,11:30,Lecce,Monza,H,H,2024/2025,40.0,40.0,4,1,1.0,52.63,42.11,1.2,1.2,1.8,2.5,10,0.79,1
2024-12-28,I1,14:00,Parma,Monza,H,D,2024/2025,40.0,80.0,3,4,1.6,52.63,52.63,1.6,0.8,1.8,2.05,10,0.79,1
2025-01-18,I1,14:00,Bologna,Monza,H,H,2024/2025,60.0,80.0,7,1,2.2,52.63,47.37,1.8,1.0,1.2,2.19,3,0.79,1
2025-01-27,I1,19:45,Genoa,Monza,H,D,2024/2025,60.0,40.0,6,1,1.2,52.63,42.11,2.0,0.8,0.8,2.51,5,0.79,0
2025-02-09,I1,14:00,Lazio,Monza,H,H,2024/2025,80.0,60.0,9,1,1.6,52.63,63.16,2.8,0.8,2.2,1.71,3,0.79,1
2025-02-24,I1,19:45,Roma,Monza,H,H,2024/2025,80.0,60.0,6,2,3.0,52.63,52.63,3.2,0.6,0.4,1.79,5,0.79,1
2025-03-08,I1,19:45,Inter,Monza,H,A,2024/2025,80.0,80.0,9,4,2.2,52.63,63.16,3.4,0.8,1.2,1.53,8,0.79,1
2025-03-30,I1,11:30,Cagliari,Monza,H,D,2024/2025,80.0,60.0,4,3,1.4,52.63,57.89,3.4,0.6,1.0,2.07,12,0.79,1
2025-04-12,I1,14:00,Venezia,Monza,H,D,2024/2025,80.0,0.0,4,3,0.2,52.63,31.58,3.2,0.6,0.4,2.13,10,0.79,0
2025-04-27,I1,17:00,Juventus,Monza,H,H,2024/2025,60.0,40.0,5,3,1.4,52.63,42.11,2.6,0.4,1.0,1.61,12,0.79,0
2025-05-11,I1,11:30,Udinese,Monza,A,D,2024/2025,60.0,40.0,5,2,0.4,52.63,52.63,2.0,0.8,1.4,1.99,5,0.79,1
2025-05-24,I1,19:45,Milan,Monza,H,D,2024/2025,40.0,60.0,6,2,1.8,52.63,47.37,1.8,0.4,1.0,1.4,6,0.79,0
2022-08-15,I1,17:30,Verona,Napoli,A,A,2022/2023,100.0,100.0,3,8,2.0,47.37,52.63,2.0,5.0,5.0,1.79,25,1.95,1
2022-08-28,I1,19:45,Fiorentina,Napoli,D,D,2022/2023,50.0,50.0,5,2,1.5,47.37,47.37,1.0,2.5,1.0,1.79,13,1.95,0
2022-09-03,I1,19:45,Lazio,Napoli,A,D,2022/2023,66.67,100.0,2,7,2.0,47.37,52.63,1.0,2.33,1.33,1.78,19,1.95,1
2022-09-18,I1,19:45,Milan,Napoli,A,D,2022/2023,75.0,75.0,5,4,2.5,47.37,52.63,1.0,2.25,1.5,2.1,9,1.95,1
2022-10-09,I1,17:00,Cremonese,Napoli,A,A,2022/2023,80.0,75.0,1,10,0.5,47.37,42.11,1.0,2.6,2.5,1.64,21,1.95,1
2022-10-23,I1,19:45,Roma,Napoli,A,D,2022/2023,60.0,40.0,0,5,1.2,47.37,36.84,0.6,1.8,0.6,1.94,12,1.95,0
2022-11-05,I1,17:00,Atalanta,Napoli,A,A,2022/2023,80.0,40.0,4,5,1.0,47.37,57.89,0.8,2.2,1.2,1.78,7,1.95,1
2023-01-04,I1,19:45,Inter,Napoli,H,D,2022/2023,60.0,60.0,1,2,2.6,47.37,47.37,0.8,1.8,0.6,1.8,9,1.95,0
2023-01-08,I1,17:00,Sampdoria,Napoli,A,A,2022/2023,40.0,20.0,2,8,0.0,47.37,31.58,0.6,1.8,2.0,1.81,24,1.95,0
2023-01-21,I1,17:00,Salernitana,Napoli,A,A,2022/2023,20.0,40.0,2,4,1.0,47.37,63.16,0.4,1.4,1.4,1.58,9,1.95,0
2023-02-05,I1,11:30,Spezia,Napoli,A,D,2022/2023,40.0,40.0,3,5,0.6,47.37,52.63,0.4,1.8,1.6,1.76,12,1.95,1
2023-02-17,I1,19:45,Sassuolo,Napoli,A,A,2022/2023,20.0,20.0,2,4,0.6,47.37,47.37,0.2,1.8,1.4,1.78,15,1.95,0
2023-02-25,I1,17:00,Empoli,Napoli,A,A,2022/2023,20.0,40.0,2,6,1.4,47.37,42.11,0.0,2.2,1.2,1.74,19,1.95,0
2023-03-19,I1,14:00,Torino,Napoli,A,A,2022/2023,40.0,40.0,2,6,0.8,47.37,21.05,0.0,2.6,1.4,2.55,12,1.95,1
2023-04-07,I1,18:00,Lecce,Napoli,A,A,2022/2023,60.0,40.0,3,3,0.6,47.37,36.84,0.2,2.6,1.6,2.53,9,1.95,1
2023-04-23,I1,19:45,Juventus,Napoli,A,D,2022/2023,40.0,40.0,4,6,2.0,47.37,47.37,0.2,2.2,1.0,2.52,17,1.95,0
2023-05-04,I1,19:45,Udinese,Napoli,D,H,2022/2023,40.0,80.0,3,4,2.2,47.37,52.63,0.4,2.0,1.2,2.05,7,1.95,0
2023-05-14,I1,14:00,Monza,Napoli,H,H,2022/2023,40.0,20.0,4,7,1.4,47.37,42.11,0.8,1.6,1.2,1.99,20,1.95,0
2023-05-28,I1,14:00,Bologna,Napoli,D,A,2022/2023,40.0,40.0,6,8,1.4,47.37,31.58,1.2,1.2,0.8,1.97,11,1.95,1
2023-08-19,I1,17:30,Frosinone,Napoli,A,A,2023/2024,100.0,100.0,1,8,1.0,47.37,73.68,1.0,3.0,3.0,1.83,19,1.63,1
2023-09-16,I1,19:45,Genoa,Napoli,D,H,2023/2024,100.0,100.0,3,4,1.5,47.37,42.11,1.5,2.5,3.0,2.06,12,1.63,1
2023-09-24,I1,17:00,Bologna,Napoli,D,D,2023/2024,66.67,33.33,2,4,0.67,47.37,36.84,1.0,1.67,1.0,1.89,12,1.63,0
2023-09-30,I1,14:00,Lecce,Napoli,A,A,2023/2024,75.0,50.0,4,6,1.25,47.37,36.84,0.75,2.25,1.25,2.09,15,1.63,1
2023-10-21,I1,14:00,Verona,Napoli,A,A,2023/2024,80.0,50.0,9,10,0.75,47.37,57.89,0.8,2.4,1.25,1.9,22,1.63,1
2023-11-04,I1,14:00,Salernitana,Napoli,A,A,2023/2024,60.0,60.0,3,8,0.6,47.37,68.42,0.6,2.2,2.4,1.62,21,1.63,0
2023-11-25,I1,17:00,Atalanta,Napoli,A,A,2023/2024,60.0,40.0,5,4,1.2,47.37,68.42,0.4,2.2,0.8,1.86,11,1.63,1
2023-12-08,I1,19:45,Juventus,Napoli,H,D,2023/2024,60.0,20.0,2,1,1.4,47.37,26.32,0.6,2.2,0.4,2.23,13,1.63,0
2023-12-23,I1,19:45,Roma,Napoli,H,D,2023/2024,40.0,40.0,4,2,1.8,47.37,52.63,1.0,1.4,0.6,2.3,7,1.63,0
2024-01-07,I1,14:00,Torino,Napoli,H,H,2023/2024,40.0,60.0,6,3,2.0,47.37,26.32,1.4,0.8,0.4,2.43,10,1.63,1
2024-01-28,I1,17:00,Lazio,Napoli,D,D,2023/2024,40.0,20.0,1,0,1.0,47.37,26.32,1.4,0.4,0.6,2.64,5,1.63,0
2024-02-11,I1,19:45,Milan,Napoli,H,H,2023/2024,20.0,60.0,6,2,2.0,47.37,52.63,1.4,0.0,0.6,2.1,12,1.63,0
2024-02-25,I1,14:00,Cagliari,Napoli,D,D,2023/2024,20.0,60.0,3,4,1.0,47.37,63.16,1.4,0.2,1.4,1.85,9,1.63,0
2024-02-28,I1,17:00,Sassuolo,Napoli,A,A,2023/2024,40.0,60.0,2,9,1.2,47.37,47.37,1.2,1.4,2.4,1.75,27,1.63,1
2024-03-17,I1,19:45,Inter,Napoli,D,H,2023/2024,20.0,60.0,6,3,2.4,47.37,52.63,0.8,1.6,0.4,1.79,11,1.63,0
2024-04-07,I1,14:00,Monza,Napoli,A,H,2023/2024,40.0,60.0,2,8,1.6,47.37,42.11,1.2,2.4,2.0,1.87,19,1.63,1
2024-04-20,I1,17:00,Empoli,Napoli,H,H,2023/2024,40.0,20.0,1,1,1.0,47.37,31.58,1.2,2.4,1.0,1.85,9,1.63,0
2024-05-06,I1,19:45,Udinese,Napoli,D,D,2023/2024,40.0,40.0,2,4,0.8,47.37,47.37,1.2,2.4,1.6,1.86,12,1.63,0
2024-05-17,I1,19:45,Fiorentina,Napoli,D,H,2023/2024,40.0,80.0,5,3,2.2,47.37,68.42,1.4,1.6,1.4,1.84,15,1.63,1
2024-08-18,I1,17:30,Verona,Napoli,H,D,2024/2025,100.0,100.0,5,5,3.0,42.11,57.89,3.0,0.0,0.0,1.95,15,1.42,1
2024-09-15,I1,17:00,Cagliari,Napoli,A,A,2024/2025,100.0,33.33,3,5,0.33,42.11,57.89,1.5,2.0,1.67,1.87,12,1.42,1
2024-09-21,I1,17:00,Juventus,Napoli,D,D,2024/2025,66.67,33.33,1,1,1.0,42.11,42.11,1.0,1.33,0.0,2.38,8,1.42,0
2024-10-20,I1,11:30,Empoli,Napoli,A,D,2024/2025,50.0,0.0,4,1,0.0,42.11,36.84,0.75,1.25,0.25,2.16,9,1.42,0
2024-10-29,I1,19:45,Milan,Napoli,A,A,2024/2025,40.0,60.0,5,4,2.0,42.11,47.37,0.6,1.4,0.8,2.05,9,1.42,0
2024-11-10,I1,19:45,Inter,Napoli,D,D,2024/2025,20.0,60.0,4,2,2.0,42.11,63.16,0.2,1.6,1.8,1.98,5,1.42,0
2024-12-01,I1,14:00,Torino,Napoli,A,A,2024/2025,0.0,20.0,1,6,0.8,42.11,15.79,0.2,1.0,1.2,2.5,16,1.42,0
2024-12-14,I1,17:00,Udinese,Napoli,A,H,2024/2025,20.0,20.0,3,4,0.8,42.11,52.63,0.4,1.6,1.4,2.34,17,1.42,1
2024-12-21,I1,17:00,Genoa,Napoli,A,A,2024/2025,40.0,40.0,3,2,0.8,42.11,42.11,0.6,1.8,1.2,2.4,12,1.42,1
2025-01-04,I1,17:00,Fiorentina,Napoli,A,A,2024/2025,60.0,80.0,2,4,2.0,42.11,63.16,0.6,2.0,1.4,2.48,10,1.42,1
2025-01-18,I1,19:45,Atalanta,Napoli,A,A,2024/2025,80.0,80.0,6,3,2.0,42.11,52.63,0.8,2.4,1.6,2.25,6,1.42,1
2025-02-02,I1,19:45,Roma,Napoli,D,A,2024/2025,80.0,60.0,2,2,3.0,42.11,52.63,1.0,2.4,0.6,2.25,5,1.42,0
2025-02-15,I1,17:00,Lazio,Napoli,D,D,2024/2025,80.0,60.0,5,3,2.0,42.11,63.16,1.2,2.2,1.4,2.4,6,1.42,1
2025-02-23,I1,11:30,Como,Napoli,H,D,2024/2025,80.0,100.0,3,4,1.8,42.11,47.37,1.4,2.0,1.6,2.49,13,1.42,1
2025-03-16,I1,11:30,Venezia,Napoli,D,D,2024/2025,60.0,0.0,4,7,0.2,42.11,31.58,1.4,1.4,0.6,2.11,15,1.42,0
2025-04-07,I1,19:45,Bologna,Napoli,D,A,2024/2025,40.0,80.0,4,2,2.6,42.11,47.37,1.2,1.0,1.0,2.63,6,1.42,0
2025-04-19,I1,17:00,Monza,Napoli,A,D,2024/2025,40.0,20.0,0,5,0.4,42.11,47.37,1.0,1.0,1.4,1.82,16,1.42,0
2025-05-03,I1,17:00,Lecce,Napoli,A,A,2024/2025,20.0,40.0,1,2,0.6,42.11,42.11,0.6,0.8,1.8,2.24,8,1.42,0
2025-05-18,I1,19:45,Parma,Napoli,D,D,2024/2025,0.0,40.0,4,2,1.0,42.11,52.63,0.2,0.6,1.0,1.99,7,1.42,0
2024-08-31,I1,19:45,Napoli,Parma,H,A,2024/2025,100.0,100.0,7,2,2.5,57.89,47.37,2.0,1.0,0.5,1.61,13,1.0,1
2024-09-21,I1,19:45,Lecce,Parma,D,H,2024/2025,100.0,66.67,3,10,1.0,57.89,42.11,2.0,1.5,2.0,1.97,24,1.0,1
2024-10-06,I1,14:00,Bologna,Parma,D,D,2024/2025,66.67,0.0,3,2,0.75,57.89,47.37,1.33,1.0,0.75,1.82,13,1.0,0
2024-10-19,I1,14:00,Como,Parma,D,D,2024/2025,50.0,66.67,3,3,2.0,57.89,47.37,1.25,1.0,1.67,1.63,9,1.0,0
2024-10-30,I1,19:45,Juventus,Parma,D,A,2024/2025,60.0,20.0,6,5,0.8,57.89,42.11,1.4,1.2,0.6,1.66,13,1.0,1
2024-11-09,I1,14:00,Venezia,Parma,A,D,2024/2025,60.0,40.0,6,3,1.2,57.89,31.58,1.2,1.4,1.4,1.65,10,1.0,1
2024-12-06,I1,17:30,Inter,Parma,H,H,2024/2025,60.0,60.0,5,2,2.4,57.89,63.16,1.4,1.2,1.6,1.36,5,1.0,1
2024-12-22,I1,11:30,Roma,Parma,H,H,2024/2025,80.0,60.0,9,3,2.4,57.89,52.63,2.4,1.2,1.2,1.55,9,1.0,1
2025-01-05,I1,17:00,Torino,Parma,D,D,2024/2025,80.0,0.0,4,3,0.2,57.89,15.79,2.2,1.0,1.0,2.0,10,1.0,0
2025-01-12,I1,11:30,Genoa,Parma,H,D,2024/2025,60.0,40.0,4,3,1.0,57.89,42.11,2.0,0.6,1.0,2.02,9,1.0,0
2025-01-26,I1,11:30,Milan,Parma,H,D,2024/2025,60.0,40.0,5,5,1.6,57.89,47.37,2.4,0.6,0.8,1.38,12,1.0,1
2025-02-09,I1,14:00,Cagliari,Parma,H,D,2024/2025,60.0,80.0,3,1,1.4,57.89,57.89,2.2,0.6,1.6,1.84,9,1.0,1
2025-03-01,I1,19:45,Udinese,Parma,H,H,2024/2025,40.0,60.0,6,4,1.6,57.89,52.63,1.4,0.6,0.8,1.93,9,1.0,0
2025-03-15,I1,14:00,Monza,Parma,D,D,2024/2025,40.0,20.0,4,6,0.6,57.89,47.37,1.6,0.8,1.0,2.1,14,1.0,0
2025-03-31,I1,17:30,Verona,Parma,D,D,2024/2025,40.0,60.0,0,1,0.4,57.89,57.89,1.4,0.8,2.0,2.32,10,1.0,0
2025-04-13,I1,14:00,Fiorentina,Parma,D,D,2024/2025,20.0,20.0,3,3,1.0,57.89,63.16,0.8,0.4,0.4,1.98,7,1.0,0
2025-04-28,I1,19:45,Lazio,Parma,D,A,2024/2025,20.0,40.0,7,5,1.4,57.89,63.16,0.8,0.6,1.4,1.69,7,1.0,1
2025-05-10,I1,19:45,Empoli,Parma,H,H,2024/2025,40.0,40.0,4,1,0.8,57.89,36.84,1.0,0.8,1.0,2.53,3,1.0,1
2025-05-25,I1,19:45,Atalanta,Parma,A,H,2024/2025,60.0,40.0,5,10,1.4,57.89,52.63,1.2,1.2,1.2,1.67,18,1.0,1
2022-08-14,I1,19:45,Salernitana,Roma,A,A,2022/2023,0.0,0.0,2,5,0.0,47.37,63.16,0.0,1.0,1.0,1.81,20,1.16,0
2022-08-27,I1,17:30,Juventus,Roma,D,H,2022/2023,0.0,50.0,3,4,2.0,47.37,47.37,0.5,1.0,0.5,2.32,8,1.16,0
2022-09-04,I1,19:45,Udinese,Roma,H,H,2022/2023,33.33,33.33,5,2,1.67,47.37,52.63,1.67,0.67,0.0,2.07,12,1.16,1
2022-09-12,I1,19:45,Empoli,Roma,A,D,2022/2023,50.0,33.33,3,7,0.67,47.37,42.11,1.5,1.0,1.0,1.98,13,1.16,1
2022-10-01,I1,17:00,Inter,Roma,A,D,2022/2023,60.0,75.0,2,3,2.0,47.37,47.37,1.4,1.2,0.75,1.97,10,1.16,1
2022-10-17,I1,17:30,Sampdoria,Roma,A,A,2022/2023,60.0,40.0,1,4,0.4,47.37,31.58,1.4,1.2,1.4,2.04,7,1.16,0
2022-10-31,I1,17:30,Verona,Roma,A,D,2022/2023,80.0,80.0,3,6,1.0,47.37,52.63,1.4,1.6,1.8,2.07,14,1.16,1
2022-11-09,I1,17:30,Sassuolo,Roma,D,D,2022/2023,60.0,80.0,6,4,2.0,47.37,47.37,0.8,1.8,1.4,1.92,10,1.16,0
2023-01-08,I1,19:45,Milan,Roma,D,H,2022/2023,60.0,80.0,5,3,2.4,47.37,52.63,1.0,1.8,1.0,1.98,12,1.16,1
2023-01-22,I1,17:00,Spezia,Roma,A,A,2022/2023,40.0,40.0,0,3,0.8,47.37,52.63,0.8,1.8,1.4,2.31,13,1.16,0
2023-01-29,I1,19:45,Napoli,Roma,H,H,2022/2023,60.0,80.0,6,3,3.2,47.37,52.63,1.2,1.8,0.8,2.2,11,1.16,1
2023-02-11,I1,17:00,Lecce,Roma,D,D,2022/2023,40.0,80.0,3,5,1.6,47.37,36.84,1.2,1.4,1.4,2.69,12,1.16,0
2023-02-28,I1,17:30,Cremonese,Roma,H,H,2022/2023,60.0,60.0,2,3,1.0,47.37,42.11,1.4,1.4,1.8,2.51,10,1.16,1
2023-03-19,I1,17:00,Lazio,Roma,H,D,2022/2023,40.0,20.0,5,3,1.4,47.37,52.63,1.2,1.0,0.6,3.2,8,1.16,0
2023-04-08,I1,17:30,Torino,Roma,A,A,2022/2023,40.0,40.0,1,1,0.8,47.37,21.05,1.2,0.8,1.4,3.06,9,1.16,0
2023-04-24,I1,19:45,Atalanta,Roma,H,H,2022/2023,40.0,60.0,4,1,1.2,47.37,57.89,1.4,0.8,1.2,2.38,14,1.16,1
2023-05-03,I1,20:00,Monza,Roma,D,D,2022/2023,40.0,40.0,4,8,1.4,47.37,42.11,1.4,0.8,1.4,2.58,14,1.16,0
2023-05-14,I1,17:00,Bologna,Roma,D,D,2022/2023,20.0,20.0,3,2,1.0,47.37,31.58,1.0,0.6,0.4,2.54,7,1.16,0
2023-05-27,I1,17:00,Fiorentina,Roma,H,A,2022/2023,40.0,40.0,5,4,2.2,47.37,47.37,1.2,0.8,0.6,2.36,8,1.16,1
2023-08-26,I1,19:45,Verona,Roma,H,H,2023/2024,100.0,100.0,3,7,2.0,68.42,57.89,2.0,1.0,1.0,2.63,23,1.42,1
2023-09-24,I1,19:45,Torino,Roma,D,D,2023/2024,50.0,0.0,4,3,0.67,68.42,26.32,1.5,1.0,0.33,2.74,11,1.42,0
2023-09-28,I1,19:45,Genoa,Roma,H,H,2023/2024,66.67,100.0,4,3,2.33,68.42,42.11,2.33,1.0,2.33,2.53,13,1.42,1
2023-10-08,I1,17:00,Cagliari,Roma,A,A,2023/2024,75.0,50.0,2,5,0.5,68.42,63.16,2.0,1.75,2.25,2.33,11,1.42,1
2023-10-29,I1,17:00,Inter,Roma,H,D,2023/2024,60.0,80.0,3,1,2.6,68.42,52.63,1.8,1.4,1.0,2.01,3,1.42,0
2023-11-12,I1,17:00,Lazio,Roma,D,D,2023/2024,40.0,20.0,2,1,1.4,68.42,26.32,1.4,1.2,0.6,2.76,8,1.42,0
2023-12-03,I1,17:00,Sassuolo,Roma,A,H,2023/2024,60.0,40.0,2,7,0.8,68.42,47.37,1.4,1.4,1.6,2.0,15,1.42,1
2023-12-17,I1,17:00,Bologna,Roma,H,H,2023/2024,40.0,40.0,2,3,2.0,68.42,36.84,1.0,1.2,0.2,3.08,8,1.42,0
2023-12-30,I1,19:45,Juventus,Roma,H,D,2023/2024,20.0,20.0,4,2,1.2,68.42,26.32,1.0,0.4,0.4,2.98,11,1.42,0
2024-01-14,I1,19:45,Milan,Roma,H,H,2023/2024,40.0,60.0,5,5,2.2,68.42,52.63,1.4,0.6,0.4,2.35,12,1.42,1
2024-01-29,I1,19:45,Salernitana,Roma,A,D,2023/2024,60.0,100.0,7,2,1.2,68.42,68.42,1.6,1.0,2.0,2.11,5,1.42,1
2024-02-18,I1,17:00,Frosinone,Roma,A,A,2023/2024,60.0,100.0,7,5,1.6,68.42,73.68,1.4,1.2,2.4,1.8,13,1.42,1
2024-03-02,I1,17:00,Monza,Roma,A,A,2023/2024,80.0,60.0,5,6,1.4,68.42,42.11,1.2,2.0,2.2,2.06,12,1.42,1
2024-03-10,I1,19:45,Fiorentina,Roma,D,H,2023/2024,100.0,80.0,5,5,2.2,68.42,68.42,1.4,2.4,1.4,2.21,10,1.42,1
2024-04-01,I1,17:00,Lecce,Roma,D,D,2023/2024,80.0,60.0,6,3,0.6,68.42,36.84,0.8,2.2,2.0,2.56,10,1.42,0
2024-04-25,I1,19:00,Udinese,Roma,A,H,2023/2024,80.0,40.0,3,5,0.8,68.42,47.37,0.8,2.2,1.6,2.02,19,1.42,1
2024-04-28,I1,17:00,Napoli,Roma,D,D,2023/2024,80.0,80.0,9,4,1.4,68.42,63.16,1.2,2.0,1.8,1.9,10,1.42,1
2024-05-12,I1,19:45,Atalanta,Roma,H,H,2023/2024,80.0,80.0,7,6,2.0,68.42,68.42,1.4,1.4,1.0,1.74,9,1.42,1
2024-05-26,I1,19:45,Empoli,Roma,H,D,2023/2024,80.0,40.0,7,3,1.2,68.42,31.58,1.4,1.2,0.8,1.86,15,1.42,1
2024-08-18,I1,19:45,Cagliari,Roma,D,D,2024/2025,0.0,0.0,2,3,0.0,26.32,57.89,0.0,0.0,0.0,1.93,13,1.0,0
2024-09-01,I1,19:45,Juventus,Roma,D,D,2024/2025,0.0,50.0,1,1,1.5,26.32,42.11,0.0,0.0,0.0,2.13,7,1.0,0
2024-09-15,I1,11:30,Genoa,Roma,D,A,2024/2025,0.0,33.33,8,6,1.0,26.32,42.11,0.33,0.33,1.67,2.25,16,1.0,0
2024-10-06,I1,17:00,Monza,Roma,D,D,2024/2025,0.0,25.0,3,4,0.75,26.32,47.37,0.5,0.5,1.25,2.38,15,1.0,0
2024-10-27,I1,19:45,Fiorentina,Roma,H,H,2024/2025,20.0,80.0,10,5,2.2,26.32,63.16,1.4,0.6,1.0,2.13,14,1.0,1
2024-11-03,I1,17:00,Verona,Roma,H,H,2024/2025,40.0,100.0,3,3,1.4,26.32,57.89,2.0,1.0,2.4,2.13,14,1.0,1
2024-11-24,I1,17:00,Napoli,Roma,H,D,2024/2025,40.0,40.0,2,1,1.4,26.32,47.37,2.2,1.0,0.8,2.23,6,1.0,0
2024-12-15,I1,17:00,Como,Roma,H,D,2024/2025,40.0,20.0,7,1,1.0,26.32,47.37,2.4,0.8,1.8,2.02,6,1.0,0
2024-12-29,I1,19:45,Milan,Roma,D,D,2024/2025,40.0,20.0,7,5,0.8,26.32,47.37,2.4,0.8,0.6,2.2,12,1.0,0
2025-01-12,I1,17:00,Bologna,Roma,D,D,2024/2025,40.0,60.0,8,4,1.8,26.32,47.37,1.8,1.0,1.0,2.16,11,1.0,1
2025-01-26,I1,14:00,Udinese,Roma,A,H,2024/2025,40.0,60.0,3,10,0.8,26.32,52.63,1.4,1.0,1.8,2.16,16,1.0,1
2025-02-09,I1,11:30,Venezia,Roma,A,D,2024/2025,40.0,20.0,3,5,0.8,26.32,31.58,1.2,1.2,1.0,1.92,13,1.0,0
2025-02-16,I1,17:00,Parma,Roma,A,A,2024/2025,40.0,60.0,1,4,1.2,26.32,52.63,0.8,1.4,1.8,1.87,16,1.0,0
2025-03-09,I1,17:00,Empoli,Roma,A,A,2024/2025,40.0,40.0,1,7,0.4,26.32,36.84,0.6,1.4,2.4,2.23,16,1.0,0
2025-03-29,I1,19:45,Lecce,Roma,A,D,2024/2025,20.0,40.0,4,6,0.4,26.32,42.11,0.2,1.2,1.8,2.2,16,1.0,0
2025-04-13,I1,19:45,Lazio,Roma,D,D,2024/2025,0.0,40.0,7,4,2.0,26.32,63.16,0.2,1.0,1.2,2.17,9,1.0,0
2025-04-27,I1,14:00,Inter,Roma,A,A,2024/2025,0.0,60.0,2,7,1.8,26.32,63.16,0.2,1.0,1.0,1.82,19,1.0,0
2025-05-12,I1,19:45,Atalanta,Roma,H,D,2024/2025,20.0,20.0,3,4,1.0,26.32,52.63,0.6,1.0,1.0,1.82,10,1.0,1
2025-05-25,I1,19:45,Torino,Roma,A,A,2024/2025,20.0,0.0,4,5,0.8,26.32,15.79,0.6,1.2,1.2,1.82,15,1.0,0
2022-08-20,I1,17:30,Udinese,Salernitana,D,D,2022/2023,0.0,0.0,2,6,0.0,47.37,52.63,0.0,0.0,0.0,1.76,17,0.95,0
2022-09-01,I1,19:45,Bologna,Salernitana,D,D,2022/2023,0.0,0.0,4,4,1.0,47.37,31.58,0.5,0.5,1.0,1.97,20,0.95,0
2022-09-11,I1,19:45,Juventus,Salernitana,D,A,2022/2023,33.33,50.0,7,5,2.0,47.37,47.37,1.0,1.0,0.75,1.96,11,0.95,1
2022-10-02,I1,14:00,Sassuolo,Salernitana,H,H,2022/2023,50.0,50.0,11,1,1.75,47.37,47.37,2.0,0.75,0.75,1.77,6,0.95,1
