Date,Div,Time,HomeTeam,AwayTeam,FTR,Season,Last5HomeOver2.5Perc,Last5AwayOver2.5Count,Last5AwayOver2.5Perc,Last5HomeOver2.5Count,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,MaxC>2.5,B365CAHH,AvgHomeGoalsScored,AvgAwayGoalsScored,AvgAHH,Over2.5
2023-05-13,D1,14:30,Ein Frankfurt,Mainz,H,2022/2023,20.0,3.0,60.0,1.0,1.4,64.71,52.94,1.0,1.6,0.8,1.7,1.82,2.06,1.35,1.83,1
2023-05-27,D1,14:30,Dortmund,Mainz,D,2022/2023,100.0,4.0,80.0,5.0,3.8,64.71,82.35,1.2,1.8,1.0,1.23,1.82,3.24,1.35,2.01,1
2023-08-20,D1,14:30,Union Berlin,Mainz,H,2023/2024,100.0,1.0,100.0,1.0,4.0,52.94,58.82,1.0,4.0,1.0,2.31,1.91,1.29,0.94,2.01,1
2023-09-02,D1,14:30,Werder Bremen,Mainz,H,2023/2024,100.0,2.0,100.0,2.0,2.0,52.94,70.59,0.5,4.0,2.0,1.92,1.97,1.71,0.94,1.99,1
2023-09-23,D1,14:30,Augsburg,Mainz,H,2023/2024,100.0,3.0,100.0,3.0,2.67,52.94,58.82,0.67,3.33,2.33,1.96,1.83,1.53,0.94,1.91,1
2023-10-06,D1,19:30,M'gladbach,Mainz,D,2023/2024,75.0,4.0,100.0,3.0,0.75,52.94,76.47,1.0,3.0,2.0,1.65,1.9,1.59,0.94,2.04,1
2023-10-27,D1,19:30,Bochum,Mainz,D,2023/2024,50.0,5.0,100.0,2.0,1.25,52.94,58.82,1.2,2.8,1.75,1.8,1.7,1.53,0.94,2.01,1
2023-11-11,D1,14:30,Darmstadt,Mainz,D,2023/2024,80.0,4.0,80.0,4.0,1.8,52.94,64.71,1.0,2.0,2.0,1.93,1.93,0.88,0.94,1.86,0
2023-11-26,D1,16:30,Hoffenheim,Mainz,D,2023/2024,80.0,3.0,60.0,4.0,1.6,52.94,70.59,1.2,1.4,2.2,1.63,1.86,1.82,0.94,1.84,0
2023-12-10,D1,16:30,FC Koln,Mainz,D,2023/2024,20.0,2.0,40.0,1.0,0.8,52.94,41.18,1.0,1.0,1.0,1.9,1.98,0.88,0.94,2.04,0
2023-12-19,D1,19:30,Dortmund,Mainz,D,2023/2024,60.0,1.0,20.0,3.0,1.6,52.94,64.71,0.8,0.8,2.0,1.5,1.98,2.18,0.94,1.85,0
2024-01-26,D1,19:30,Ein Frankfurt,Mainz,H,2023/2024,80.0,0.0,0.0,4.0,2.4,52.94,52.94,0.4,0.6,1.4,2.28,1.92,1.71,0.94,1.84,0
2024-02-11,D1,14:30,Stuttgart,Mainz,H,2023/2024,60.0,1.0,20.0,3.0,2.8,52.94,76.47,0.6,1.2,0.8,1.78,2.08,2.94,0.94,1.95,1
2024-02-23,D1,19:30,Leverkusen,Mainz,H,2023/2024,80.0,2.0,40.0,4.0,2.4,52.94,82.35,0.6,1.4,0.2,1.61,1.97,2.76,0.94,1.99,1
2024-03-09,D1,14:30,Bayern Munich,Mainz,H,2023/2024,60.0,3.0,60.0,3.0,2.8,52.94,70.59,0.8,3.0,0.8,1.42,1.87,3.12,0.94,2.07,1
2024-03-30,D1,14:30,RB Leipzig,Mainz,D,2023/2024,20.0,3.0,60.0,1.0,1.6,52.94,58.82,0.6,2.8,0.6,1.45,2.0,2.35,0.94,1.82,0
2024-04-21,D1,18:30,Freiburg,Mainz,D,2023/2024,80.0,3.0,60.0,4.0,1.8,52.94,58.82,0.8,2.8,2.6,1.88,1.82,1.65,0.94,1.9,0
2024-05-05,D1,18:30,Heidenheim,Mainz,D,2023/2024,60.0,2.0,40.0,3.0,1.4,52.94,58.82,0.8,2.4,1.6,1.85,1.87,1.76,0.94,1.84,0
2024-05-18,D1,14:30,Wolfsburg,Mainz,A,2023/2024,80.0,2.0,40.0,4.0,1.4,52.94,64.71,1.2,2.2,1.8,1.79,1.91,1.47,0.94,1.94,1
2024-08-31,D1,14:30,Stuttgart,Mainz,D,2024/2025,100.0,1.0,100.0,1.0,3.0,70.59,76.47,3.0,3.0,3.0,1.66,1.87,2.06,1.82,1.8,1
2024-09-20,D1,19:30,Augsburg,Mainz,A,2024/2025,100.0,2.0,100.0,3.0,2.33,70.59,52.94,3.0,2.5,2.0,1.84,2.08,1.06,1.82,2.07,1
2024-10-05,D1,17:30,St Pauli,Mainz,A,2024/2025,33.33,3.0,100.0,1.0,0.0,70.59,17.65,3.0,1.67,1.67,2.04,1.88,0.59,1.82,2.08,1
2024-11-03,D1,14:30,Freiburg,Mainz,D,2024/2025,80.0,3.0,75.0,4.0,1.6,70.59,82.35,2.25,1.25,1.2,1.85,1.98,1.88,1.82,1.88,0
2024-11-24,D1,14:30,Holstein Kiel,Mainz,A,2024/2025,60.0,4.0,80.0,3.0,0.8,70.59,70.59,2.4,1.0,3.0,1.89,1.93,1.41,1.82,1.86,1
2024-12-08,D1,14:30,Wolfsburg,Mainz,H,2024/2025,60.0,4.0,80.0,3.0,2.0,70.59,58.82,2.4,1.2,2.0,1.94,1.88,1.59,1.82,1.84,1
2024-12-21,D1,14:30,Ein Frankfurt,Mainz,A,2024/2025,80.0,4.0,80.0,4.0,2.8,70.59,70.59,2.4,1.0,2.0,1.79,1.85,2.41,1.82,1.84,1
2025-01-14,D1,19:30,Leverkusen,Mainz,H,2024/2025,60.0,3.0,60.0,3.0,2.6,70.59,64.71,1.8,1.2,0.8,1.69,2.05,2.12,1.82,2.04,0
2025-01-19,D1,14:30,Union Berlin,Mainz,H,2024/2025,40.0,4.0,80.0,2.0,0.6,70.59,47.06,2.0,1.6,1.4,2.09,2.0,1.06,1.82,1.83,1
2025-01-31,D1,19:30,Werder Bremen,Mainz,H,2024/2025,60.0,3.0,60.0,3.0,2.0,70.59,52.94,1.4,1.8,1.6,1.86,2.06,1.24,1.82,1.97,0
2025-02-16,D1,18:30,Heidenheim,Mainz,A,2024/2025,40.0,2.0,40.0,2.0,0.8,70.59,58.82,1.2,1.0,1.8,2.0,1.85,0.76,1.82,1.8,0
2025-03-01,D1,14:30,RB Leipzig,Mainz,A,2024/2025,80.0,2.0,40.0,4.0,2.2,70.59,64.71,1.0,1.0,1.6,1.82,1.95,1.94,1.82,1.99,1
2025-03-07,D1,19:30,M'gladbach,Mainz,A,2024/2025,60.0,3.0,60.0,3.0,1.0,70.59,58.82,1.6,1.0,1.6,1.78,1.95,1.71,1.82,1.89,1
2025-03-30,D1,16:30,Dortmund,Mainz,H,2024/2025,80.0,3.0,60.0,4.0,2.4,70.59,76.47,1.6,1.2,1.2,1.75,1.87,2.59,1.82,1.83,1
2025-04-12,D1,14:30,Hoffenheim,Mainz,H,2024/2025,20.0,3.0,60.0,1.0,1.0,70.59,58.82,1.6,1.4,1.4,1.82,2.1,1.47,1.82,1.96,0
2025-04-26,D1,14:30,Bayern Munich,Mainz,H,2024/2025,100.0,4.0,80.0,5.0,2.8,70.59,82.35,1.2,2.0,1.4,1.33,2.03,3.12,1.82,1.97,1
2025-05-10,D1,14:30,Bochum,Mainz,A,2024/2025,80.0,4.0,80.0,4.0,0.8,70.59,47.06,1.6,2.0,2.8,1.61,1.95,0.94,1.82,1.85,1
2022-08-07,D1,14:30,Stuttgart,RB Leipzig,D,2022/2023,0.0,0.0,0.0,0.0,1.0,58.82,47.06,1.0,1.0,1.0,1.83,1.87,1.35,1.53,1.86,0
2022-08-20,D1,17:30,Union Berlin,RB Leipzig,H,2022/2023,100.0,1.0,50.0,2.0,2.5,58.82,47.06,1.0,1.5,1.0,1.98,1.92,1.76,1.53,2.04,1
2022-09-03,D1,17:30,Ein Frankfurt,RB Leipzig,H,2022/2023,66.67,2.0,66.67,2.0,2.0,58.82,52.94,0.67,2.33,2.33,1.74,2.03,2.06,1.53,1.85,1
2022-09-17,D1,17:30,M'gladbach,RB Leipzig,H,2022/2023,50.0,3.0,75.0,2.0,1.75,58.82,52.94,0.5,2.5,0.5,1.73,1.9,1.94,1.53,1.9,1
2022-10-08,D1,14:30,Mainz,RB Leipzig,D,2022/2023,25.0,3.0,60.0,1.0,0.5,58.82,64.71,0.6,2.2,1.25,1.84,1.97,1.82,1.53,1.87,0
2022-10-22,D1,14:30,Augsburg,RB Leipzig,D,2022/2023,40.0,4.0,80.0,2.0,1.2,58.82,41.18,1.0,2.6,1.6,1.65,1.75,0.94,1.53,1.91,1
2022-11-05,D1,14:30,Hoffenheim,RB Leipzig,A,2022/2023,60.0,4.0,80.0,3.0,1.2,58.82,70.59,1.4,2.4,1.6,1.66,1.68,1.65,1.53,1.86,1
2022-11-12,D1,14:30,Werder Bremen,RB Leipzig,A,2022/2023,60.0,4.0,80.0,3.0,1.8,58.82,70.59,1.8,1.8,1.2,1.65,1.94,1.53,1.53,1.94,1
2023-01-24,D1,17:30,Schalke 04,RB Leipzig,A,2022/2023,40.0,4.0,80.0,2.0,0.4,58.82,70.59,3.0,1.4,2.6,1.75,2.01,1.35,1.53,1.93,1
2023-02-04,D1,14:30,FC Koln,RB Leipzig,D,2022/2023,60.0,4.0,80.0,3.0,2.4,58.82,47.06,2.8,1.2,1.2,1.82,1.86,1.65,1.53,1.95,0
2023-02-18,D1,14:30,Wolfsburg,RB Leipzig,A,2022/2023,80.0,4.0,80.0,4.0,2.8,58.82,76.47,2.8,0.6,1.4,1.74,1.85,2.0,1.53,1.97,1
2023-03-03,D1,19:30,Dortmund,RB Leipzig,H,2022/2023,100.0,4.0,80.0,5.0,3.6,58.82,82.35,2.4,0.8,1.2,1.69,2.08,3.24,1.53,1.92,1
2023-03-18,D1,14:30,Bochum,RB Leipzig,H,2022/2023,40.0,3.0,60.0,2.0,1.8,58.82,64.71,2.0,0.8,1.4,1.8,1.95,1.65,1.53,1.93,0
2023-04-08,D1,17:30,Hertha,RB Leipzig,A,2022/2023,20.0,2.0,40.0,1.0,1.4,58.82,47.06,1.0,0.6,1.0,1.99,2.01,1.41,1.53,1.8,0
2023-04-23,D1,16:30,Leverkusen,RB Leipzig,H,2022/2023,80.0,2.0,40.0,4.0,2.6,58.82,70.59,1.0,1.0,1.2,1.88,1.98,2.06,1.53,1.88,0
2023-05-06,D1,14:30,Freiburg,RB Leipzig,A,2022/2023,40.0,1.0,20.0,2.0,1.4,58.82,41.18,0.6,1.0,0.8,1.88,2.06,1.65,1.53,1.93,0
2023-05-20,D1,17:30,Bayern Munich,RB Leipzig,A,2022/2023,60.0,1.0,20.0,3.0,2.8,58.82,64.71,1.0,0.8,1.2,1.41,1.85,3.12,1.53,2.02,1
2023-08-19,D1,14:30,Leverkusen,RB Leipzig,H,2023/2024,100.0,1.0,100.0,1.0,3.0,76.47,82.35,2.0,3.0,2.0,1.75,2.11,2.76,2.18,1.82,1
2023-09-03,D1,16:30,Union Berlin,RB Leipzig,A,2023/2024,100.0,2.0,100.0,2.0,2.0,76.47,58.82,2.5,1.5,2.0,1.92,2.05,1.29,2.18,1.9,1
2023-09-23,D1,14:30,M'gladbach,RB Leipzig,A,2023/2024,66.67,2.0,66.67,2.0,0.33,76.47,76.47,2.0,1.0,2.0,1.57,2.08,1.59,2.18,1.93,0
2023-10-21,D1,14:30,Darmstadt,RB Leipzig,A,2023/2024,100.0,3.0,75.0,4.0,2.25,76.47,64.71,2.25,1.0,3.0,1.6,1.94,0.88,2.18,1.88,1
2023-11-04,D1,14:30,Mainz,RB Leipzig,H,2023/2024,60.0,3.0,60.0,3.0,1.0,76.47,35.29,1.8,1.2,2.0,1.7,1.93,1.35,2.18,1.88,0
2023-11-25,D1,14:30,Wolfsburg,RB Leipzig,H,2023/2024,80.0,3.0,60.0,4.0,1.8,76.47,64.71,1.6,1.0,1.2,1.64,1.98,1.47,2.18,1.94,1
2023-12-09,D1,17:30,Dortmund,RB Leipzig,A,2023/2024,80.0,3.0,60.0,4.0,2.2,76.47,64.71,1.6,1.4,2.2,1.48,2.04,2.18,2.18,1.94,1
2023-12-19,D1,17:30,Werder Bremen,RB Leipzig,D,2023/2024,40.0,3.0,60.0,2.0,1.4,76.47,70.59,1.6,1.6,1.2,1.47,2.02,1.71,2.18,1.91,0
2024-01-27,D1,14:30,Stuttgart,RB Leipzig,H,2023/2024,60.0,3.0,60.0,3.0,2.6,76.47,76.47,1.4,2.4,0.8,1.65,1.88,2.94,2.18,2.03,1
2024-02-10,D1,14:30,Augsburg,RB Leipzig,D,2023/2024,60.0,4.0,80.0,3.0,1.4,76.47,58.82,1.8,2.4,1.6,1.52,2.01,1.53,2.18,1.9,1
2024-02-24,D1,17:30,Bayern Munich,RB Leipzig,H,2023/2024,60.0,4.0,80.0,3.0,1.8,76.47,70.59,1.8,2.4,0.6,1.46,2.0,3.12,2.18,1.84,1
2024-03-02,D1,14:30,Bochum,RB Leipzig,A,2023/2024,40.0,4.0,80.0,2.0,1.4,76.47,58.82,2.0,2.2,1.6,1.54,2.06,1.53,2.18,2.04,1
2024-03-15,D1,19:30,FC Koln,RB Leipzig,A,2023/2024,40.0,5.0,100.0,2.0,0.6,76.47,41.18,2.8,2.2,2.4,1.64,1.91,0.88,2.18,1.84,1
2024-04-06,D1,14:30,Freiburg,RB Leipzig,A,2023/2024,100.0,5.0,100.0,5.0,1.8,76.47,58.82,3.2,1.4,3.0,1.5,2.01,1.65,2.18,2.0,1
2024-04-20,D1,14:30,Heidenheim,RB Leipzig,A,2023/2024,80.0,5.0,100.0,4.0,1.4,76.47,58.82,3.2,1.2,1.8,1.45,1.95,1.76,2.18,1.92,1
2024-05-03,D1,19:30,Hoffenheim,RB Leipzig,D,2023/2024,80.0,4.0,80.0,4.0,2.0,76.47,70.59,3.2,1.0,1.8,1.28,1.92,1.82,2.18,1.88,0
2024-05-18,D1,14:30,Ein Frankfurt,RB Leipzig,D,2023/2024,60.0,4.0,80.0,3.0,1.4,76.47,52.94,2.8,1.2,1.8,1.48,1.93,1.71,2.18,1.79,1
2024-08-31,D1,17:30,Leverkusen,RB Leipzig,A,2024/2025,100.0,1.0,100.0,1.0,2.0,47.06,64.71,3.0,2.0,3.0,1.5,1.73,2.12,1.18,1.99,1
2024-09-22,D1,18:30,St Pauli,RB Leipzig,D,2024/2025,0.0,1.0,50.0,0.0,0.0,47.06,17.65,1.5,1.0,1.0,1.76,2.05,0.59,1.18,1.79,0
2024-10-06,D1,14:30,Heidenheim,RB Leipzig,A,2024/2025,66.67,1.0,33.33,2.0,1.33,47.06,58.82,1.33,0.67,1.33,1.67,2.04,0.76,1.18,1.98,0
2024-10-19,D1,14:30,Mainz,RB Leipzig,A,2024/2025,25.0,1.0,25.0,1.0,0.5,47.06,35.29,1.5,0.5,1.75,1.67,2.04,1.41,1.18,1.98,0
2024-11-02,D1,17:30,Dortmund,RB Leipzig,H,2024/2025,80.0,2.0,40.0,4.0,2.8,47.06,76.47,1.4,0.8,1.2,1.48,1.95,2.59,1.18,1.95,1
2024-11-23,D1,14:30,Hoffenheim,RB Leipzig,H,2024/2025,80.0,2.0,40.0,4.0,2.2,47.06,58.82,1.4,1.2,2.8,1.61,2.01,1.47,1.18,2.03,1
2024-12-07,D1,14:30,Holstein Kiel,RB Leipzig,A,2024/2025,40.0,2.0,40.0,2.0,0.6,47.06,70.59,1.8,1.2,2.2,1.58,1.94,1.41,1.18,1.89,0
2024-12-20,D1,19:30,Bayern Munich,RB Leipzig,H,2024/2025,100.0,3.0,60.0,5.0,3.8,47.06,82.35,1.8,2.2,0.6,1.29,1.86,3.12,1.18,1.91,1
2025-01-15,D1,19:30,Stuttgart,RB Leipzig,H,2024/2025,60.0,4.0,80.0,3.0,1.8,47.06,76.47,1.6,2.6,1.4,1.5,2.02,2.06,1.18,2.01,1
2025-01-18,D1,14:30,Bochum,RB Leipzig,D,2024/2025,20.0,4.0,80.0,1.0,1.4,47.06,47.06,2.0,2.8,1.0,1.9,1.98,0.94,1.18,1.85,1
2025-02-01,D1,17:30,Union Berlin,RB Leipzig,D,2024/2025,40.0,3.0,60.0,2.0,0.6,47.06,47.06,1.4,2.0,1.4,1.85,1.73,1.06,1.18,1.88,0
2025-02-14,D1,19:30,Augsburg,RB Leipzig,D,2024/2025,20.0,3.0,60.0,1.0,0.6,47.06,52.94,1.0,2.0,0.8,1.99,1.82,1.06,1.18,1.79,0
2025-03-08,D1,17:30,Freiburg,RB Leipzig,D,2024/2025,60.0,2.0,40.0,3.0,2.0,47.06,82.35,0.8,1.0,0.8,1.92,1.83,1.88,1.18,1.87,0
2025-03-29,D1,14:30,M'gladbach,RB Leipzig,H,2024/2025,60.0,1.0,20.0,3.0,1.2,47.06,58.82,0.6,0.8,1.4,1.51,1.88,1.71,1.18,1.8,0
2025-04-11,D1,19:30,Wolfsburg,RB Leipzig,A,2024/2025,20.0,1.0,20.0,1.0,0.8,47.06,58.82,0.6,0.6,1.2,1.58,2.05,1.59,1.18,1.84,1
2025-04-26,D1,17:30,Ein Frankfurt,RB Leipzig,H,2024/2025,80.0,2.0,40.0,4.0,2.0,47.06,70.59,0.6,1.4,1.2,1.49,2.04,2.41,1.18,1.88,1
2025-05-10,D1,14:30,Werder Bremen,RB Leipzig,D,2024/2025,20.0,2.0,40.0,1.0,1.0,47.06,52.94,0.6,1.4,0.8,1.41,1.93,1.24,1.18,2.02,0
2022-08-07,D1,16:30,FC Koln,Schalke 04,H,2022/2023,100.0,1.0,100.0,1.0,3.0,52.94,47.06,1.0,3.0,1.0,1.8,2.11,1.65,0.71,1.91,1
2022-08-20,D1,14:30,Wolfsburg,Schalke 04,D,2022/2023,50.0,1.0,50.0,1.0,1.0,52.94,76.47,0.5,1.5,1.0,1.68,1.84,2.0,0.71,1.84,0
2022-09-03,D1,14:30,Stuttgart,Schalke 04,D,2022/2023,0.0,1.0,33.33,0.0,0.67,52.94,47.06,0.67,1.33,1.0,1.81,1.9,1.35,0.71,2.02,0
2022-09-17,D1,14:30,Dortmund,Schalke 04,H,2022/2023,25.0,1.0,25.0,1.0,1.25,52.94,82.35,0.5,1.25,0.75,1.51,1.87,3.24,0.71,2.01,0
2022-10-08,D1,14:30,Leverkusen,Schalke 04,H,2022/2023,80.0,2.0,40.0,4.0,1.6,52.94,70.59,0.4,1.8,1.8,1.5,2.03,2.06,0.71,1.95,1
2022-10-23,D1,16:30,Hertha,Schalke 04,H,2022/2023,60.0,2.0,40.0,3.0,1.4,52.94,47.06,0.4,1.6,1.4,1.85,1.98,1.41,0.71,1.96,1
2022-11-05,D1,17:30,Werder Bremen,Schalke 04,H,2022/2023,40.0,3.0,60.0,2.0,1.6,52.94,70.59,0.6,2.0,1.0,1.65,1.93,1.53,0.71,2.06,1
2023-01-21,D1,14:30,Ein Frankfurt,Schalke 04,H,2022/2023,80.0,4.0,80.0,4.0,3.0,52.94,52.94,0.4,2.4,1.0,1.6,1.96,2.06,0.71,2.03,1
2023-02-04,D1,17:30,M'gladbach,Schalke 04,D,2022/2023,80.0,4.0,80.0,4.0,2.0,52.94,52.94,0.4,2.2,1.8,1.68,2.05,1.94,0.71,1.88,0
2023-02-19,D1,14:30,Union Berlin,Schalke 04,D,2022/2023,80.0,3.0,60.0,4.0,1.8,52.94,47.06,0.4,1.4,1.0,2.42,1.94,1.76,0.71,2.05,0
2023-03-04,D1,14:30,Bochum,Schalke 04,A,2022/2023,60.0,2.0,40.0,3.0,2.0,52.94,64.71,0.6,1.0,1.6,2.2,1.9,1.65,0.71,2.06,0
2023-03-18,D1,14:30,Augsburg,Schalke 04,D,2022/2023,20.0,1.0,20.0,1.0,1.2,52.94,41.18,0.6,0.8,0.4,2.06,2.13,0.94,0.71,2.0,0
2023-04-09,D1,18:30,Hoffenheim,Schalke 04,H,2022/2023,60.0,0.0,0.0,3.0,1.4,52.94,70.59,0.6,0.6,1.8,1.88,1.97,1.65,0.71,1.93,0
2023-04-23,D1,14:30,Freiburg,Schalke 04,H,2022/2023,40.0,1.0,20.0,2.0,1.6,52.94,41.18,0.6,1.4,0.8,2.12,1.75,1.65,0.71,2.02,1
2023-05-05,D1,19:30,Mainz,Schalke 04,A,2022/2023,60.0,2.0,40.0,3.0,1.8,52.94,64.71,1.2,1.8,1.4,1.71,1.83,1.82,0.71,2.09,1
2023-05-13,D1,14:30,Bayern Munich,Schalke 04,H,2022/2023,60.0,3.0,60.0,3.0,3.6,52.94,64.71,0.8,3.0,1.2,1.22,1.95,3.12,0.71,1.87,1
2023-05-27,D1,14:30,RB Leipzig,Schalke 04,H,2022/2023,80.0,4.0,80.0,4.0,2.0,52.94,76.47,1.0,3.6,1.6,1.37,1.77,2.24,0.71,1.94,1
2024-08-30,D1,19:30,Union Berlin,St Pauli,H,2024/2025,0.0,0.0,0.0,0.0,1.0,41.18,47.06,0.0,1.0,0.0,2.21,1.99,1.06,1.06,1.94,0
2024-09-15,D1,14:30,Augsburg,St Pauli,H,2024/2025,100.0,1.0,50.0,2.0,2.5,41.18,52.94,0.5,2.0,1.5,2.2,2.1,1.06,1.06,1.79,1
2024-09-28,D1,14:30,Freiburg,St Pauli,A,2024/2025,100.0,2.0,66.67,3.0,1.67,41.18,82.35,1.33,1.33,1.67,1.82,2.01,1.88,1.06,1.78,1
2024-10-18,D1,19:30,Dortmund,St Pauli,H,2024/2025,75.0,3.0,75.0,3.0,3.0,41.18,76.47,1.25,1.5,1.25,1.57,1.9,2.59,1.06,1.87,1
2024-11-02,D1,14:30,Hoffenheim,St Pauli,A,2024/2025,80.0,3.0,60.0,4.0,2.0,41.18,58.82,1.4,1.2,2.6,1.72,1.91,1.47,1.06,1.88,0
2024-11-24,D1,16:30,M'gladbach,St Pauli,H,2024/2025,60.0,3.0,60.0,3.0,2.2,41.18,58.82,1.4,1.4,1.2,1.85,1.93,1.71,1.06,2.02,0
2024-12-07,D1,14:30,Leverkusen,St Pauli,H,2024/2025,80.0,3.0,60.0,4.0,2.2,41.18,64.71,1.4,1.2,1.2,1.66,1.87,2.12,1.06,1.89,1
2024-12-21,D1,14:30,Stuttgart,St Pauli,A,2024/2025,60.0,2.0,40.0,3.0,1.8,41.18,76.47,1.0,1.2,1.4,1.69,2.05,2.06,1.06,2.02,0
2025-01-15,D1,17:30,Bochum,St Pauli,H,2024/2025,20.0,1.0,20.0,1.0,0.8,41.18,47.06,0.8,1.0,1.4,2.06,2.11,0.94,1.06,1.87,0
2025-01-18,D1,14:30,Heidenheim,St Pauli,A,2024/2025,60.0,1.0,20.0,3.0,0.8,41.18,58.82,0.8,1.0,2.4,1.99,2.07,0.76,1.06,2.06,0
2025-02-09,D1,16:30,RB Leipzig,St Pauli,H,2024/2025,80.0,1.0,20.0,4.0,2.2,41.18,64.71,0.8,1.0,2.0,1.86,1.86,1.94,1.06,1.95,0
2025-02-22,D1,14:30,Mainz,St Pauli,H,2024/2025,20.0,0.0,0.0,1.0,1.6,41.18,35.29,0.6,1.0,0.2,2.25,1.98,1.41,1.06,2.03,0
2025-03-08,D1,14:30,Wolfsburg,St Pauli,D,2024/2025,40.0,0.0,0.0,2.0,1.8,41.18,58.82,0.6,1.2,1.0,2.03,1.87,1.59,1.06,1.97,0
2025-03-29,D1,14:30,Bayern Munich,St Pauli,H,2024/2025,100.0,1.0,20.0,5.0,3.2,41.18,82.35,1.0,1.6,1.6,1.4,2.01,3.12,1.06,2.01,1
2025-04-12,D1,14:30,Holstein Kiel,St Pauli,A,2024/2025,80.0,2.0,40.0,4.0,1.0,41.18,70.59,1.0,1.8,2.2,1.92,2.04,1.41,1.06,1.87,1
2025-04-27,D1,16:30,Werder Bremen,St Pauli,D,2024/2025,40.0,2.0,40.0,2.0,1.2,41.18,52.94,1.0,1.4,1.2,1.98,2.03,1.24,1.06,1.91,0
2025-05-11,D1,16:30,Ein Frankfurt,St Pauli,D,2024/2025,80.0,3.0,60.0,4.0,2.2,41.18,70.59,1.4,1.4,0.8,1.7,1.92,2.41,1.06,1.84,1
2022-08-13,D1,14:30,Werder Bremen,Stuttgart,D,2022/2023,100.0,1.0,100.0,1.0,2.0,76.47,70.59,2.0,2.0,2.0,1.7,2.02,1.53,1.29,2.01,1
2022-08-28,D1,14:30,FC Koln,Stuttgart,D,2022/2023,50.0,1.0,50.0,1.0,1.5,76.47,47.06,1.0,1.0,0.5,1.83,2.1,1.65,1.29,1.83,0
2022-09-10,D1,14:30,Bayern Munich,Stuttgart,D,2022/2023,33.33,2.0,66.67,1.0,1.67,76.47,64.71,1.33,1.33,1.0,1.32,1.96,3.12,1.29,2.0,1
2022-10-01,D1,14:30,Wolfsburg,Stuttgart,H,2022/2023,75.0,3.0,75.0,3.0,1.75,76.47,76.47,1.5,1.75,2.0,2.16,1.81,2.0,1.29,2.03,1
2022-10-22,D1,14:30,Dortmund,Stuttgart,H,2022/2023,60.0,4.0,80.0,3.0,2.2,76.47,82.35,1.2,2.4,1.0,1.62,1.96,3.24,1.29,1.89,1
2022-11-04,D1,19:30,M'gladbach,Stuttgart,H,2022/2023,80.0,4.0,80.0,4.0,2.4,76.47,52.94,1.0,2.6,1.4,1.6,2.02,1.94,1.29,1.93,1
2022-11-12,D1,14:30,Leverkusen,Stuttgart,H,2022/2023,60.0,4.0,80.0,3.0,2.8,76.47,70.59,1.0,3.0,0.6,1.81,2.08,2.06,1.29,1.9,0
2023-01-24,D1,19:30,Hoffenheim,Stuttgart,D,2022/2023,80.0,4.0,80.0,4.0,1.0,76.47,70.59,1.0,3.0,2.2,1.7,1.85,1.65,1.29,1.87,1
2023-01-27,D1,19:30,RB Leipzig,Stuttgart,H,2022/2023,60.0,4.0,80.0,3.0,2.2,76.47,76.47,0.8,2.8,1.0,1.61,1.84,2.24,1.29,1.89,1
2023-02-11,D1,14:30,Freiburg,Stuttgart,H,2022/2023,60.0,4.0,80.0,3.0,2.4,76.47,41.18,1.0,2.2,0.8,2.12,1.7,1.65,1.29,1.84,1
2023-02-25,D1,17:30,Schalke 04,Stuttgart,H,2022/2023,40.0,4.0,80.0,2.0,0.6,76.47,70.59,1.0,2.0,1.8,2.17,1.87,1.35,1.29,1.78,1
2023-03-11,D1,14:30,Ein Frankfurt,Stuttgart,D,2022/2023,60.0,4.0,80.0,3.0,2.6,76.47,52.94,1.2,1.8,0.6,2.2,1.85,2.06,1.29,1.84,0
2023-04-01,D1,14:30,Union Berlin,Stuttgart,H,2022/2023,40.0,4.0,80.0,2.0,1.4,76.47,47.06,0.8,2.0,0.2,2.69,1.87,1.76,1.29,2.06,1
2023-04-09,D1,16:30,Bochum,Stuttgart,A,2022/2023,40.0,4.0,80.0,2.0,1.6,76.47,64.71,1.2,2.0,1.8,2.35,1.81,1.65,1.29,1.83,1
2023-04-21,D1,19:30,Augsburg,Stuttgart,D,2022/2023,40.0,3.0,60.0,2.0,1.2,76.47,41.18,1.2,1.8,1.2,1.84,2.0,0.94,1.29,1.99,0
2023-05-06,D1,14:30,Hertha,Stuttgart,H,2022/2023,40.0,3.0,60.0,2.0,1.4,76.47,47.06,1.2,1.8,1.4,1.95,1.86,1.41,1.29,1.88,1
2023-05-21,D1,14:30,Mainz,Stuttgart,A,2022/2023,80.0,4.0,80.0,4.0,1.8,76.47,64.71,1.8,1.8,2.2,1.87,2.01,1.82,1.29,1.86,1
2023-08-25,D1,19:30,RB Leipzig,Stuttgart,H,2023/2024,100.0,1.0,100.0,1.0,5.0,70.59,58.82,1.0,5.0,1.0,1.67,2.1,2.35,1.65,1.81,1
2023-09-16,D1,14:30,Mainz,Stuttgart,A,2023/2024,50.0,2.0,100.0,1.0,1.0,70.59,35.29,2.0,3.0,2.0,1.9,1.95,1.35,1.65,1.9,1
