Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,AST,HST,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AvgHomeGoalsScored,AvgC<2.5,Over2.5
2023-03-18,SP1,13:00,Almeria,Cadiz,D,D,2022/2023,20.0,40.0,4,5,1.4,26.32,57.89,1.6,0.4,1.4,2.17,1.53,1.78,0
2023-04-09,SP1,15:15,Betis,Cadiz,A,D,2022/2023,20.0,40.0,4,3,1.2,26.32,47.37,1.4,0.8,1.4,2.22,1.37,1.73,0
2023-04-21,SP1,20:00,Espanol,Cadiz,D,D,2022/2023,0.0,80.0,2,5,1.2,26.32,63.16,0.6,0.6,1.8,2.57,1.42,1.56,0
2023-05-03,SP1,21:00,Ath Madrid,Cadiz,H,H,2022/2023,20.0,80.0,1,8,2.8,26.32,57.89,1.2,0.8,0.6,1.79,2.16,2.29,1
2023-05-12,SP1,20:00,Mallorca,Cadiz,H,H,2022/2023,20.0,20.0,4,3,1.2,26.32,21.05,1.4,0.8,0.6,3.2,1.16,1.42,0
2023-05-24,SP1,18:30,Villarreal,Cadiz,H,H,2022/2023,20.0,80.0,8,7,3.0,26.32,52.63,1.6,0.6,1.2,1.61,1.89,2.43,0
2023-06-04,SP1,20:00,Elche,Cadiz,D,A,2022/2023,20.0,20.0,3,5,1.4,26.32,36.84,1.8,0.4,0.8,1.99,0.95,1.94,0
2023-08-20,SP1,18:30,Barcelona,Cadiz,H,D,2023/2024,0.0,0.0,1,10,2.0,26.32,57.89,2.0,0.0,0.0,1.74,2.26,2.24,0
2023-09-16,SP1,13:00,Ath Bilbao,Cadiz,H,D,2023/2024,50.0,66.67,4,9,2.33,26.32,57.89,2.5,0.0,1.33,2.36,2.21,1.72,1
2023-09-24,SP1,17:30,Betis,Cadiz,D,A,2023/2024,33.33,0.0,1,7,0.67,26.32,36.84,2.0,0.33,0.33,2.25,1.42,1.73,0
2023-10-01,SP1,20:00,Ath Madrid,Cadiz,H,A,2023/2024,50.0,100.0,4,9,3.0,26.32,78.95,2.25,0.75,1.33,1.86,2.21,2.07,1
2023-10-23,SP1,20:00,Valencia,Cadiz,H,H,2023/2024,40.0,40.0,4,4,1.4,26.32,36.84,2.2,0.6,0.6,2.4,1.05,1.63,0
2023-11-06,SP1,20:00,Getafe,Cadiz,H,D,2023/2024,40.0,20.0,2,3,1.2,26.32,31.58,2.0,0.6,0.6,2.82,1.05,1.47,0
2023-11-29,SP1,20:00,Mallorca,Cadiz,D,D,2023/2024,20.0,20.0,3,3,0.8,26.32,26.32,1.6,0.8,0.8,2.66,0.89,1.52,0
2023-12-04,SP1,20:00,Celta,Cadiz,D,A,2023/2024,20.0,40.0,1,7,1.0,26.32,42.11,1.6,0.8,1.6,2.12,1.11,1.9,0
2023-12-17,SP1,17:30,Las Palmas,Cadiz,D,H,2023/2024,0.0,40.0,5,2,1.4,26.32,31.58,1.2,0.6,0.8,2.57,1.05,1.56,0
2024-01-03,SP1,16:00,Granada,Cadiz,H,H,2023/2024,0.0,40.0,2,8,1.2,26.32,47.37,1.2,0.6,1.6,2.73,1.26,1.56,0
2024-01-19,SP1,20:00,Alaves,Cadiz,H,D,2023/2024,0.0,20.0,1,3,1.0,26.32,26.32,1.2,0.6,0.6,2.69,1.21,1.52,0
2024-02-04,SP1,13:00,Villarreal,Cadiz,D,D,2023/2024,0.0,60.0,2,4,1.4,26.32,73.68,1.0,0.4,1.4,1.89,1.89,2.02,0
2024-02-17,SP1,15:15,Osasuna,Cadiz,H,D,2023/2024,0.0,40.0,1,4,1.4,26.32,26.32,1.2,0.2,1.0,2.72,1.0,1.5,0
2024-03-02,SP1,15:15,Vallecano,Cadiz,D,D,2023/2024,0.0,20.0,5,5,0.6,26.32,36.84,1.2,0.2,1.4,2.51,0.95,1.56,0
2024-03-15,SP1,20:00,Sociedad,Cadiz,H,H,2023/2024,0.0,20.0,2,6,0.8,26.32,31.58,1.2,0.2,1.0,2.53,1.37,1.6,0
2024-04-20,SP1,20:00,Girona,Cadiz,H,H,2023/2024,20.0,60.0,5,5,2.4,26.32,68.42,1.8,0.4,0.6,1.82,2.79,2.2,1
2024-05-04,SP1,15:15,Real Madrid,Cadiz,H,D,2023/2024,40.0,60.0,2,9,2.6,26.32,57.89,2.4,0.4,0.4,1.94,2.53,1.94,1
2024-05-15,SP1,18:30,Sevilla,Cadiz,A,D,2023/2024,40.0,80.0,7,3,1.8,26.32,57.89,2.0,0.6,1.2,2.21,1.42,1.78,0
2024-05-25,SP1,17:30,Almeria,Cadiz,H,A,2023/2024,60.0,80.0,4,12,1.6,26.32,68.42,3.0,0.6,2.2,1.78,1.16,2.22,1
2022-08-26,SP1,19:00,Girona,Celta,A,D,2022/2023,0.0,50.0,6,3,1.5,47.37,63.16,0.0,1.0,1.0,2.38,1.84,1.65,0
2022-09-10,SP1,20:00,Ath Madrid,Celta,H,H,2022/2023,50.0,50.0,3,4,2.0,47.37,57.89,2.0,1.0,1.5,2.29,2.16,1.69,1
2022-09-17,SP1,17:30,Valencia,Celta,H,H,2022/2023,66.67,50.0,2,7,2.25,47.37,47.37,2.33,0.67,0.5,2.38,1.42,1.63,1
2022-10-09,SP1,20:00,Barcelona,Celta,H,H,2022/2023,50.0,50.0,3,5,2.0,47.37,47.37,2.0,0.5,0.0,1.6,1.95,2.62,0
2022-10-19,SP1,18:00,Valladolid,Celta,H,D,2022/2023,60.0,40.0,5,7,1.0,47.37,47.37,2.4,0.6,1.0,2.35,1.11,1.67,1
2022-10-29,SP1,13:00,Almeria,Celta,H,A,2022/2023,80.0,80.0,3,5,2.2,47.37,57.89,3.0,0.6,1.2,2.09,1.53,1.89,1
2022-11-10,SP1,18:00,Vallecano,Celta,D,D,2022/2023,60.0,60.0,3,3,2.0,47.37,63.16,2.2,0.4,0.8,2.75,1.47,1.52,0
2023-01-06,SP1,17:30,Elche,Celta,A,A,2022/2023,40.0,40.0,7,5,0.4,47.37,36.84,1.6,0.6,1.6,2.6,0.95,1.57,0
2023-01-20,SP1,20:00,Mallorca,Celta,H,D,2022/2023,40.0,0.0,3,3,0.8,47.37,21.05,1.6,0.6,0.4,3.6,1.16,1.33,0
2023-02-04,SP1,20:00,Betis,Celta,A,D,2022/2023,40.0,60.0,7,7,1.2,47.37,47.37,1.4,1.2,1.8,2.4,1.37,1.64,1
2023-02-18,SP1,13:00,Sociedad,Celta,D,H,2022/2023,20.0,20.0,4,3,1.4,47.37,31.58,1.0,1.2,0.8,2.5,1.37,1.61,0
2023-03-06,SP1,20:00,Osasuna,Celta,D,D,2022/2023,20.0,20.0,0,5,0.4,47.37,47.37,1.0,1.2,1.0,2.47,1.26,1.6,0
2023-03-18,SP1,17:30,Espanol,Celta,A,A,2022/2023,40.0,60.0,4,3,1.4,47.37,63.16,1.2,1.6,1.6,2.6,1.42,1.54,1
2023-04-07,SP1,20:00,Sevilla,Celta,D,H,2022/2023,60.0,80.0,4,2,2.2,47.37,52.63,1.4,2.0,1.2,2.35,1.26,1.68,1
2023-04-22,SP1,20:00,Real Madrid,Celta,H,H,2022/2023,40.0,60.0,2,5,2.8,47.37,57.89,1.2,1.2,1.0,1.56,2.32,2.7,0
2023-04-30,SP1,15:15,Villarreal,Celta,H,H,2022/2023,60.0,60.0,5,3,2.2,47.37,52.63,1.6,1.2,1.2,1.84,1.89,2.08,1
2023-05-03,SP1,21:00,Getafe,Celta,H,H,2022/2023,60.0,40.0,1,4,1.4,47.37,42.11,1.8,1.2,0.8,3.0,1.11,1.44,0
2023-05-20,SP1,15:15,Ath Bilbao,Celta,H,H,2022/2023,60.0,20.0,3,3,0.8,47.37,31.58,2.0,0.8,0.6,2.14,1.16,1.78,1
2023-05-28,SP1,18:00,Cadiz,Celta,H,D,2022/2023,40.0,20.0,4,3,1.0,47.37,31.58,1.8,0.4,0.8,2.67,1.0,1.55,0
2023-08-19,SP1,16:00,Sociedad,Celta,D,H,2023/2024,0.0,0.0,6,2,1.0,68.42,31.58,1.0,1.0,1.0,2.63,1.37,1.54,0
2023-09-01,SP1,21:00,Almeria,Celta,A,A,2023/2024,50.0,66.67,8,5,1.0,68.42,68.42,1.5,2.0,2.67,2.09,1.16,1.85,1
2023-09-23,SP1,17:30,Barcelona,Celta,H,A,2023/2024,66.67,66.67,7,6,3.33,68.42,57.89,2.0,2.0,0.67,1.58,2.26,2.73,1
2023-10-02,SP1,20:00,Las Palmas,Celta,H,D,2023/2024,75.0,25.0,3,5,1.0,68.42,31.58,2.0,1.75,0.5,2.44,1.05,1.63,1
2023-10-27,SP1,20:00,Girona,Celta,H,D,2023/2024,60.0,60.0,2,2,2.4,68.42,68.42,1.8,1.4,1.6,1.7,2.79,2.26,0
2023-11-10,SP1,20:00,Ath Bilbao,Celta,H,D,2023/2024,80.0,100.0,5,12,2.8,68.42,57.89,2.4,1.8,1.4,1.81,2.21,2.16,1
2023-11-25,SP1,15:15,Valencia,Celta,D,D,2023/2024,60.0,20.0,1,0,1.2,68.42,36.84,2.0,1.2,0.2,2.2,1.05,1.74,0
2023-12-11,SP1,20:00,Vallecano,Celta,D,D,2023/2024,40.0,60.0,2,4,1.2,68.42,36.84,1.4,0.8,1.4,2.2,0.95,1.74,0
2023-12-20,SP1,20:30,Villarreal,Celta,H,H,2023/2024,40.0,80.0,5,8,1.8,68.42,73.68,1.6,1.0,2.0,2.13,1.89,1.89,1
2024-01-13,SP1,15:15,Mallorca,Celta,D,D,2023/2024,40.0,20.0,2,6,1.2,68.42,26.32,1.6,1.2,0.8,2.92,0.89,1.48,0
2024-02-04,SP1,15:15,Osasuna,Celta,A,A,2023/2024,40.0,40.0,5,1,1.2,68.42,26.32,0.8,1.2,1.2,2.78,1.0,1.49,1
2024-02-11,SP1,13:00,Getafe,Celta,H,H,2023/2024,60.0,20.0,4,4,1.2,68.42,31.58,1.4,1.6,1.2,2.86,1.05,1.46,1
2024-02-25,SP1,13:00,Cadiz,Celta,D,A,2023/2024,80.0,40.0,3,6,0.6,68.42,26.32,1.8,2.0,1.6,2.82,0.84,1.47,1
2024-03-10,SP1,17:30,Real Madrid,Celta,H,H,2023/2024,80.0,60.0,1,13,2.6,68.42,57.89,2.0,1.6,0.6,1.61,2.53,2.47,1
2024-03-17,SP1,13:00,Sevilla,Celta,A,H,2023/2024,100.0,60.0,5,4,1.6,68.42,57.89,2.0,1.8,1.6,2.04,1.42,1.9,1
2024-04-12,SP1,20:00,Betis,Celta,H,D,2023/2024,100.0,60.0,5,3,1.6,68.42,36.84,2.4,1.4,1.2,2.1,1.42,1.81,1
2024-04-27,SP1,17:30,Alaves,Celta,H,D,2023/2024,100.0,20.0,0,8,1.4,68.42,26.32,2.4,1.0,0.4,2.42,1.21,1.62,1
2024-05-12,SP1,15:15,Ath Madrid,Celta,H,D,2023/2024,80.0,80.0,2,8,1.8,68.42,78.95,2.2,0.6,1.2,1.61,2.21,2.43,0
2024-05-19,SP1,18:00,Granada,Celta,A,D,2023/2024,80.0,60.0,5,3,1.2,68.42,47.37,1.6,1.0,1.4,2.0,1.26,1.93,1
2024-08-26,SP1,20:30,Villarreal,Celta,H,A,2024/2025,100.0,100.0,8,9,3.0,68.42,73.68,4.0,3.0,2.5,1.63,2.26,2.41,1
2024-09-01,SP1,16:00,Osasuna,Celta,H,H,2024/2025,100.0,33.33,3,4,1.67,68.42,57.89,3.5,2.5,1.0,2.13,1.74,1.79,1
2024-09-22,SP1,15:15,Ath Bilbao,Celta,H,H,2024/2025,100.0,25.0,4,7,1.25,68.42,36.84,3.33,2.0,0.75,1.94,1.68,1.95,1
2024-10-05,SP1,17:30,Las Palmas,Celta,A,A,2024/2025,75.0,40.0,1,5,1.2,68.42,47.37,2.5,1.75,1.6,1.85,1.11,2.03,0
2024-10-27,SP1,13:00,Leganes,Celta,H,D,2024/2025,80.0,40.0,5,4,1.0,68.42,47.37,2.6,1.4,0.8,2.47,1.21,1.62,1
2024-11-10,SP1,13:00,Betis,Celta,D,D,2024/2025,80.0,60.0,2,6,1.4,68.42,57.89,2.2,1.2,1.0,2.11,1.68,1.83,1
2024-11-30,SP1,17:30,Espanol,Celta,H,H,2024/2025,80.0,80.0,2,5,1.8,68.42,36.84,2.2,1.0,1.6,2.26,1.21,1.7,1
2024-12-14,SP1,17:30,Sevilla,Celta,H,D,2024/2025,60.0,0.0,2,3,0.8,68.42,26.32,1.8,0.8,0.6,2.28,0.89,1.7,0
2025-01-10,SP1,20:00,Vallecano,Celta,H,D,2024/2025,80.0,80.0,7,5,1.6,68.42,52.63,2.2,0.8,1.8,2.25,1.26,1.69,1
2025-01-27,SP1,20:00,Alaves,Celta,D,H,2024/2025,60.0,0.0,2,1,0.8,68.42,15.79,1.8,1.0,0.8,2.35,0.74,1.65,0
2025-02-02,SP1,15:15,Valencia,Celta,H,H,2024/2025,60.0,60.0,2,5,1.2,68.42,47.37,1.8,0.8,1.2,2.39,1.37,1.62,1
2025-02-15,SP1,17:30,Ath Madrid,Celta,D,D,2024/2025,40.0,0.0,4,3,1.2,68.42,52.63,1.4,0.8,0.4,1.85,2.21,2.05,0
2025-03-01,SP1,13:00,Girona,Celta,D,D,2024/2025,60.0,100.0,6,6,1.8,68.42,68.42,1.6,1.2,1.4,2.1,1.42,1.84,1
2025-03-15,SP1,13:00,Valladolid,Celta,A,D,2024/2025,40.0,40.0,1,2,0.4,68.42,47.37,1.2,1.2,1.8,1.98,0.58,1.9,0
2025-04-05,SP1,17:30,Mallorca,Celta,A,H,2024/2025,60.0,60.0,4,2,1.6,68.42,47.37,1.2,1.4,1.2,2.36,1.05,1.63,1
2025-04-19,SP1,15:15,Barcelona,Celta,H,D,2024/2025,60.0,80.0,8,6,3.2,68.42,68.42,1.6,1.8,1.0,1.32,2.74,3.68,1
2025-05-04,SP1,13:00,Real Madrid,Celta,H,H,2024/2025,80.0,80.0,7,6,2.0,68.42,63.16,2.0,2.0,1.4,1.38,2.37,3.24,1
2025-05-13,SP1,19:00,Sociedad,Celta,A,A,2024/2025,60.0,20.0,2,5,0.4,68.42,42.11,1.6,1.8,1.0,1.99,1.05,1.9,0
2025-05-24,SP1,20:00,Getafe,Celta,A,D,2024/2025,80.0,60.0,8,1,0.6,68.42,26.32,1.8,2.0,2.0,2.13,0.79,1.81,1
2022-08-15,SP1,20:30,Betis,Elche,H,H,2022/2023,100.0,100.0,2,8,3.0,57.89,47.37,3.0,0.0,0.0,2.06,1.37,1.84,1
2022-09-04,SP1,17:30,Villarreal,Elche,H,H,2022/2023,100.0,100.0,0,10,4.0,57.89,52.63,3.5,0.0,0.0,1.72,1.89,2.23,1
2022-09-17,SP1,15:15,Barcelona,Elche,H,H,2022/2023,100.0,66.67,1,9,2.33,57.89,47.37,3.33,0.0,0.0,1.28,1.95,3.95,1
2022-10-03,SP1,20:00,Vallecano,Elche,H,D,2022/2023,100.0,66.67,2,6,1.33,57.89,63.16,3.0,0.25,1.33,2.03,1.47,1.91,1
2022-10-15,SP1,15:15,Valencia,Elche,D,H,2022/2023,100.0,60.0,6,8,2.2,57.89,47.37,2.8,0.6,0.8,1.77,1.42,2.12,1
2022-10-23,SP1,13:00,Espanol,Elche,D,D,2022/2023,100.0,80.0,4,5,1.6,57.89,63.16,2.6,1.0,2.0,2.07,1.42,1.84,1
2022-11-05,SP1,15:15,Valladolid,Elche,H,H,2022/2023,100.0,40.0,2,11,1.4,57.89,47.37,2.2,1.2,0.6,2.05,1.11,1.85,1
2022-12-29,SP1,20:30,Ath Madrid,Elche,H,D,2022/2023,80.0,40.0,1,4,1.4,57.89,57.89,2.0,1.2,1.0,1.7,2.16,2.32,0
2023-01-16,SP1,20:00,Cadiz,Elche,D,H,2022/2023,60.0,40.0,5,3,1.4,57.89,31.58,1.8,1.2,1.2,2.42,1.0,1.62,0
2023-01-28,SP1,17:30,Sevilla,Elche,H,H,2022/2023,60.0,60.0,1,8,1.4,57.89,52.63,2.0,0.8,0.8,2.16,1.26,1.76,1
2023-02-15,SP1,20:00,Real Madrid,Elche,H,H,2022/2023,60.0,40.0,0,13,1.8,57.89,57.89,2.4,0.4,0.4,1.56,2.32,2.52,1
2023-03-04,SP1,17:30,Mallorca,Elche,A,D,2022/2023,40.0,20.0,6,3,1.4,57.89,21.05,2.0,0.4,0.6,2.75,1.16,1.49,0
2023-03-19,SP1,15:15,Sociedad,Elche,H,D,2022/2023,40.0,20.0,3,4,1.2,57.89,31.58,2.0,0.4,0.6,2.12,1.37,1.78,0
2023-04-08,SP1,13:00,Osasuna,Elche,H,A,2022/2023,60.0,40.0,1,6,0.4,57.89,47.37,2.2,0.4,1.4,2.38,1.26,1.65,1
2023-04-16,SP1,13:00,Girona,Elche,H,H,2022/2023,40.0,40.0,5,4,2.2,57.89,63.16,2.0,0.4,0.8,1.73,1.84,2.25,0
2023-04-26,SP1,21:00,Celta,Elche,H,D,2022/2023,20.0,60.0,1,9,1.8,57.89,52.63,1.4,0.4,0.6,1.81,1.37,2.1,0
2023-05-02,SP1,18:30,Almeria,Elche,H,H,2022/2023,40.0,60.0,1,4,1.2,57.89,57.89,1.8,0.4,1.4,1.67,1.53,2.3,1
2023-05-20,SP1,17:30,Getafe,Elche,D,D,2022/2023,40.0,20.0,4,5,1.0,57.89,42.11,1.6,0.6,0.6,2.49,1.11,1.64,0
2023-05-28,SP1,18:00,Ath Bilbao,Elche,A,D,2022/2023,20.0,20.0,2,8,0.8,57.89,31.58,1.2,0.6,0.8,1.75,1.16,2.22,0
2022-08-13,SP1,16:00,Celta,Espanol,D,H,2022/2023,100.0,100.0,2,3,2.0,68.42,52.63,2.0,2.0,2.0,2.26,1.37,1.7,1
2022-09-04,SP1,15:15,Ath Bilbao,Espanol,A,D,2022/2023,50.0,0.0,2,2,0.33,68.42,31.58,1.0,1.5,0.33,1.93,1.16,1.99,0
2022-09-18,SP1,17:30,Sociedad,Espanol,H,H,2022/2023,66.67,66.67,4,6,1.33,68.42,31.58,1.33,1.33,2.0,2.09,1.37,1.81,1
2022-10-09,SP1,15:15,Cadiz,Espanol,D,H,2022/2023,75.0,60.0,6,3,0.4,68.42,31.58,1.5,1.5,2.2,2.65,1.0,1.55,1
2022-10-20,SP1,19:00,Osasuna,Espanol,H,D,2022/2023,60.0,40.0,3,5,1.2,68.42,47.37,1.4,1.2,1.0,2.47,1.26,1.62,0
2022-10-28,SP1,20:00,Mallorca,Espanol,D,D,2022/2023,40.0,0.0,2,5,0.6,68.42,21.05,1.2,1.0,0.8,2.8,1.16,1.49,0
2022-11-06,SP1,13:00,Ath Madrid,Espanol,D,D,2022/2023,40.0,60.0,2,7,1.8,68.42,57.89,1.4,1.0,1.2,2.08,2.16,1.88,0
2022-12-31,SP1,13:00,Barcelona,Espanol,D,H,2022/2023,20.0,40.0,1,6,2.2,68.42,47.37,1.2,1.0,0.2,1.49,1.95,2.77,0
2023-01-15,SP1,13:00,Getafe,Espanol,A,D,2022/2023,20.0,40.0,4,2,1.0,68.42,42.11,1.0,1.0,1.0,3.2,1.11,1.4,1
2023-01-27,SP1,20:00,Almeria,Espanol,H,H,2022/2023,40.0,40.0,3,7,1.6,68.42,57.89,1.4,1.2,1.0,2.22,1.53,1.72,1
2023-02-19,SP1,13:00,Elche,Espanol,A,D,2022/2023,40.0,40.0,4,5,1.0,68.42,36.84,1.2,1.2,1.2,2.63,0.95,1.53,0
2023-03-05,SP1,13:00,Valladolid,Espanol,H,H,2022/2023,60.0,20.0,2,5,0.6,68.42,47.37,1.4,1.2,0.8,2.5,1.11,1.68,1
2023-03-11,SP1,13:00,Real Madrid,Espanol,H,H,2022/2023,80.0,40.0,3,7,2.0,68.42,57.89,1.8,1.2,0.4,1.77,2.32,2.14,1
2023-04-01,SP1,13:00,Girona,Espanol,H,D,2022/2023,80.0,40.0,1,4,1.8,68.42,63.16,2.0,1.0,1.0,2.24,1.84,1.74,1
2023-04-15,SP1,17:30,Betis,Espanol,H,H,2022/2023,80.0,40.0,4,8,1.2,68.42,47.37,2.0,1.0,0.8,2.31,1.37,1.69,1
2023-04-27,SP1,18:30,Villarreal,Espanol,H,A,2022/2023,100.0,60.0,4,13,2.0,68.42,52.63,2.8,1.2,1.2,1.79,1.89,2.13,1
2023-05-04,SP1,18:30,Sevilla,Espanol,H,A,2022/2023,100.0,80.0,3,6,1.8,68.42,52.63,3.0,1.4,1.6,2.02,1.26,1.87,1
2023-05-21,SP1,13:00,Vallecano,Espanol,A,D,2022/2023,100.0,100.0,6,5,1.6,68.42,63.16,2.6,1.6,1.4,2.11,1.47,1.85,1
2023-05-28,SP1,18:00,Valencia,Espanol,D,D,2022/2023,100.0,40.0,5,4,1.2,68.42,47.37,2.6,1.8,1.2,2.09,1.42,1.82,1
2024-08-19,SP1,18:00,Valladolid,Espanol,H,H,2024/2025,0.0,0.0,2,3,1.0,42.11,47.37,1.0,0.0,0.0,2.89,0.58,1.45,0
2024-08-28,SP1,20:30,Ath Madrid,Espanol,D,D,2024/2025,0.0,50.0,1,7,1.5,42.11,52.63,0.5,0.0,0.0,1.94,2.21,2.02,0
2024-09-21,SP1,20:00,Real Madrid,Espanol,H,D,2024/2025,33.33,66.67,2,14,3.0,42.11,63.16,1.67,0.33,0.33,1.37,2.37,3.22,1
2024-09-29,SP1,17:30,Betis,Espanol,H,D,2024/2025,25.0,40.0,1,12,1.4,42.11,57.89,1.5,0.25,0.8,1.99,1.68,1.89,0
2024-10-19,SP1,13:00,Ath Bilbao,Espanol,H,H,2024/2025,40.0,40.0,2,6,1.8,42.11,36.84,2.0,0.4,0.8,1.99,1.68,1.9,1
2024-11-03,SP1,15:15,Barcelona,Espanol,H,H,2024/2025,60.0,80.0,3,9,3.6,42.11,68.42,2.4,0.6,0.6,1.27,2.74,3.95,1
2024-11-23,SP1,17:30,Girona,Espanol,H,H,2024/2025,80.0,60.0,1,5,2.0,42.11,68.42,3.2,0.8,1.2,2.24,1.42,1.72,1
2024-12-09,SP1,20:00,Getafe,Espanol,H,H,2024/2025,60.0,0.0,1,6,1.0,42.11,26.32,2.6,0.6,0.6,3.21,0.79,1.38,0
2024-12-22,SP1,17:30,Las Palmas,Espanol,H,D,2024/2025,60.0,40.0,2,4,1.2,42.11,47.37,2.6,0.6,1.0,2.47,1.11,1.61,0
2025-01-25,SP1,17:30,Sevilla,Espanol,D,A,2024/2025,40.0,0.0,1,4,1.0,42.11,26.32,2.0,0.6,0.6,2.47,0.89,1.65,0
2025-02-09,SP1,17:30,Sociedad,Espanol,H,H,2024/2025,40.0,40.0,1,3,1.0,42.11,42.11,1.8,0.6,0.8,2.6,1.05,1.59,1
2025-02-22,SP1,13:00,Alaves,Espanol,A,D,2024/2025,20.0,0.0,2,5,0.4,42.11,15.79,1.0,0.6,1.0,3.0,0.74,1.42,0
2025-03-15,SP1,15:15,Mallorca,Espanol,H,D,2024/2025,40.0,40.0,0,7,1.4,42.11,47.37,1.2,0.8,1.0,2.62,1.05,1.53,1
2025-04-04,SP1,20:00,Vallecano,Espanol,A,A,2024/2025,60.0,40.0,7,5,0.8,42.11,52.63,1.0,1.6,1.6,2.51,1.26,1.56,1
2025-04-12,SP1,17:30,Celta,Espanol,A,A,2024/2025,60.0,40.0,3,6,1.4,42.11,57.89,0.8,1.8,1.2,2.08,1.68,1.8,0
2025-04-22,SP1,18:00,Valencia,Espanol,D,A,2024/2025,40.0,40.0,3,7,1.0,42.11,47.37,0.6,1.8,1.0,2.35,1.37,1.66,0
2025-04-27,SP1,15:15,Villarreal,Espanol,H,D,2024/2025,40.0,40.0,1,5,1.0,42.11,73.68,0.8,1.6,1.0,1.61,2.26,2.4,0
2025-05-11,SP1,13:00,Leganes,Espanol,H,H,2024/2025,40.0,40.0,6,5,1.4,42.11,47.37,1.0,1.8,1.6,2.24,1.21,1.71,1
2025-05-18,SP1,18:00,Osasuna,Espanol,H,H,2024/2025,20.0,40.0,6,3,1.6,42.11,57.89,1.4,1.0,0.6,2.2,1.74,1.77,0
2022-08-22,SP1,21:00,Girona,Getafe,H,H,2022/2023,100.0,100.0,3,6,3.0,31.58,63.16,3.0,1.0,1.0,3.02,1.84,1.42,1
2022-09-04,SP1,20:00,Valencia,Getafe,H,H,2022/2023,100.0,33.33,4,9,2.0,31.58,47.37,4.0,1.0,0.67,2.69,1.42,1.51,1
2022-09-18,SP1,13:00,Osasuna,Getafe,A,A,2022/2023,66.67,50.0,4,4,1.5,31.58,47.37,2.67,1.33,1.0,2.61,1.26,1.52,0
2022-10-14,SP1,20:00,Vallecano,Getafe,D,D,2022/2023,50.0,50.0,3,3,1.0,31.58,63.16,2.0,1.0,1.0,2.66,1.47,1.52,0
2022-10-24,SP1,20:00,Celta,Getafe,D,A,2022/2023,40.0,60.0,1,5,1.4,31.58,52.63,1.8,1.0,1.4,2.56,1.37,1.56,0
2022-10-31,SP1,20:00,Elche,Getafe,A,D,2022/2023,20.0,40.0,3,5,0.4,31.58,36.84,1.2,1.0,2.0,3.05,0.95,1.43,0
2022-11-09,SP1,18:00,Almeria,Getafe,H,H,2022/2023,0.0,60.0,3,3,2.0,31.58,57.89,0.4,0.8,1.0,2.69,1.53,1.52,0
2023-01-08,SP1,17:30,Sevilla,Getafe,H,H,2022/2023,20.0,40.0,2,5,1.0,31.58,52.63,0.8,0.6,1.2,2.87,1.26,1.47,1
2023-01-22,SP1,17:30,Barcelona,Getafe,H,H,2022/2023,20.0,40.0,3,4,2.2,31.58,47.37,1.0,0.6,0.2,1.83,1.95,2.07,0
2023-02-04,SP1,17:30,Ath Madrid,Getafe,D,D,2022/2023,20.0,20.0,1,4,1.4,31.58,57.89,1.0,0.6,0.6,2.52,2.16,1.58,0
2023-02-27,SP1,20:00,Villarreal,Getafe,H,D,2022/2023,40.0,40.0,3,5,1.0,31.58,52.63,1.4,0.6,0.8,2.67,1.89,1.52,1
2023-03-10,SP1,20:00,Cadiz,Getafe,D,H,2022/2023,60.0,20.0,10,4,1.6,31.58,31.58,1.6,1.0,0.6,3.6,1.0,1.35,1
2023-04-01,SP1,15:15,Ath Bilbao,Getafe,D,D,2022/2023,40.0,40.0,1,3,1.2,31.58,31.58,1.2,0.8,1.4,2.75,1.16,1.52,0
2023-04-08,SP1,17:30,Sociedad,Getafe,H,H,2022/2023,40.0,0.0,4,6,1.0,31.58,31.58,1.4,0.8,0.4,2.84,1.37,1.47,0
2023-04-23,SP1,17:30,Mallorca,Getafe,H,A,2022/2023,60.0,40.0,1,4,1.6,31.58,21.05,1.8,0.8,1.0,4.35,1.16,1.26,1
2023-04-30,SP1,17:30,Espanol,Getafe,H,H,2022/2023,40.0,60.0,2,8,1.0,31.58,63.16,1.6,0.6,1.2,2.86,1.42,1.47,0
2023-05-13,SP1,20:00,Real Madrid,Getafe,H,D,2022/2023,20.0,60.0,2,3,3.0,31.58,57.89,1.4,0.2,1.0,2.13,2.32,1.8,0
2023-05-24,SP1,21:00,Betis,Getafe,A,D,2022/2023,20.0,40.0,2,4,1.2,31.58,47.37,1.4,0.4,1.0,2.86,1.37,1.46,0
2023-06-04,SP1,20:00,Valladolid,Getafe,D,D,2022/2023,20.0,60.0,1,0,1.2,31.58,47.37,1.0,0.4,1.8,2.47,1.11,1.58,0
2023-08-20,SP1,18:00,Girona,Getafe,H,H,2023/2024,100.0,100.0,2,6,3.0,52.63,68.42,3.0,0.0,0.0,2.8,2.79,1.48,1
2023-09-02,SP1,15:15,Real Madrid,Getafe,H,A,2023/2024,100.0,100.0,2,12,2.0,52.63,57.89,2.5,0.5,1.0,2.14,2.53,1.86,1
